 2276.259777     0.992618     0.003890 0 -1 -1 
 2276.260388     0.989771     0.003884 0 -1 -1 
 2276.260997     0.997810     0.003887 0 -1 -1 
 2276.261607     0.990571     0.003889 0 -1 -1 
 2276.262218     0.989450     0.003881 0 -1 -1 
 2276.262827     0.984576     0.003878 0 -1 -1 
 2276.263436     0.993393     0.003878 0 -1 -1 
 2276.264055     0.986077     0.003876 0 -1 -1 
 2276.264664     0.995460     0.003881 0 -1 -1 
 2276.265273     0.998767     0.003877 0 -1 -1 
 2276.265886     0.990844     0.003876 0 -1 -1 
 2276.266495     0.993171     0.003872 0 -1 -1 
 2276.267103     0.997949     0.003877 0 -1 -1 
 2276.267760     0.991412     0.003867 0 -1 -1 
 2276.268405     0.990644     0.003864 0 -1 -1 
 2276.269013     0.990353     0.003867 0 -1 -1 
 2276.269623     0.989129     0.003864 0 -1 -1 
 2276.270232     0.994679     0.003863 0 -1 -1 
 2276.270844     0.995305     0.003865 0 -1 -1 
 2276.271454     0.989826     0.003862 0 -1 -1 
 2276.272062     0.986835     0.003860 0 -1 -1 
 2276.272673     0.987021     0.003867 0 -1 -1 
 2276.273283     0.996874     0.003867 0 -1 -1 
 2276.273892     0.984280     0.003859 0 -1 -1 
 2276.274502     0.990850     0.003866 0 -1 -1 
 2276.275113     0.985832     0.003861 0 -1 -1 
 2276.275722     0.993716     0.003860 0 -1 -1 
 2276.276334     0.987237     0.003862 0 -1 -1 
 2276.277014     0.990763     0.003858 0 -1 -1 
 2276.277659     0.987366     0.003853 0 -1 -1 
 2276.278274     0.994830     0.003861 0 -1 -1 
 2276.278885     0.990568     0.003856 0 -1 -1 
 2276.279507     0.985803     0.003852 0 -1 -1 
 2276.280117     1.001295     0.003859 0 -1 -1 
 2276.280728     0.989479     0.003854 0 -1 -1 
 2276.281337     0.989315     0.003856 0 -1 -1 
 2276.281946     0.991181     0.003849 0 -1 -1 
 2276.282555     0.983078     0.003851 0 -1 -1 
 2276.283165     0.993625     0.003856 0 -1 -1 
 2276.283774     0.992728     0.003854 0 -1 -1 
 2276.284386     0.991489     0.003849 0 -1 -1 
 2276.284996     0.989538     0.003853 0 -1 -1 
 2276.285604     0.995534     0.003855 0 -1 -1 
 2276.286212     0.993585     0.003851 0 -1 -1 
 2276.286823     0.990343     0.003849 0 -1 -1 
 2276.287432     0.988943     0.003846 0 -1 -1 
 2276.288043     0.990973     0.003845 0 -1 -1 
 2276.288651     1.002955     0.003853 0 -1 -1 
 2276.289260     0.992543     0.003848 0 -1 -1 
 2276.289873     0.995508     0.003847 0 -1 -1 
 2276.290483     0.994552     0.003845 0 -1 -1 
 2276.291093     0.994083     0.003846 0 -1 -1 
 2276.291703     0.991815     0.003846 0 -1 -1 
 2276.292314     0.987966     0.003839 0 -1 -1 
 2276.292924     0.988814     0.003842 0 -1 -1 
 2276.293534     0.991027     0.003843 0 -1 -1 
