 2371.459772     0.991413     0.001313 0 -1 -1 
 2371.462932     0.989119     0.001316 0 -1 -1 
 2371.465212     0.993261     0.001314 0 -1 -1 
 2371.467874     0.993275     0.001317 0 -1 -1 
 2371.470408     0.991560     0.001312 0 -1 -1 
 2371.472688     0.991533     0.001317 0 -1 -1 
 2371.474934     0.991292     0.001316 0 -1 -1 
 2371.477144     0.989887     0.001318 0 -1 -1 
 2371.479563     0.991339     0.001321 0 -1 -1 
 2371.481774     0.993091     0.001321 0 -1 -1 
 2371.483996     0.990585     0.001325 0 -1 -1 
 2371.486392     0.991157     0.001318 0 -1 -1 
 2371.488475     0.991868     0.001314 0 -1 -1 
 2371.490709     0.991266     0.001316 0 -1 -1 
 2371.493058     0.990489     0.001314 0 -1 -1 
 2371.495130     0.990577     0.001314 0 -1 -1 
 2371.497537     0.994972     0.001312 0 -1 -1 
 2371.499759     0.995791     0.001307 0 -1 -1 
 2371.501982     0.995197     0.001312 0 -1 -1 
 2371.504366     0.990314     0.001314 0 -1 -1 
 2371.506588     0.996118     0.001312 0 -1 -1 
 2371.508764     0.995942     0.001310 0 -1 -1 
 2371.511206     0.994118     0.001307 0 -1 -1 
 2371.513405     0.991172     0.001307 0 -1 -1 
 2371.515824     0.996236     0.001307 0 -1 -1 
 2371.518058     0.992142     0.001309 0 -1 -1 
 2371.520268     0.993224     0.001310 0 -1 -1 
 2371.522629     0.995064     0.001308 0 -1 -1 
 2371.524759     0.995346     0.001310 0 -1 -1 
 2371.527004     0.993277     0.001308 0 -1 -1 
 2371.529273     0.991069     0.001308 0 -1 -1 
 2371.531449     0.996649     0.001306 0 -1 -1 
 2371.533682     0.996152     0.001309 0 -1 -1 
 2371.536124     0.995578     0.001312 0 -1 -1 
 2371.538358     0.994610     0.001309 0 -1 -1 
 2371.540708     0.994341     0.001308 0 -1 -1 
 2371.542907     0.995638     0.001309 0 -1 -1 
 2371.545256     0.993408     0.001308 0 -1 -1 
 2371.547513     0.998478     0.001311 0 -1 -1 
 2371.549909     0.998301     0.001310 0 -1 -1 
 2371.552154     0.998074     0.001311 0 -1 -1 
 2371.554573     0.999867     0.001316 0 -1 -1 
 2371.556818     0.998544     0.001315 0 -1 -1 
 2371.559052     1.002565     0.001316 0 -1 -1 
 2371.561471     0.999710     0.001315 0 -1 -1 
 2371.563820     1.000978     0.001323 0 -1 -1 
 2371.565962     0.997392     0.001317 0 -1 -1 
 2371.568334     0.998456     0.001320 0 -1 -1 
 2371.570568     1.000061     0.001322 0 -1 -1 
 2371.572987     0.997341     0.001323 0 -1 -1 
 2371.575221     0.999891     0.001321 0 -1 -1 
 2371.577640     0.999512     0.001320 0 -1 -1 
 2371.579850     0.999838     0.001321 0 -1 -1 
 2371.582246     1.001543     0.001322 0 -1 -1 
 2371.584399     0.995540     0.001323 0 -1 -1 
 2371.586818     0.999710     0.001323 0 -1 -1 
 2371.589005     1.005405     0.001319 0 -1 -1 
 2371.591412     0.999646     0.001319 0 -1 -1 
 2371.593750     0.998535     0.001322 0 -1 -1 
 2371.596146     1.002121     0.001323 0 -1 -1 
 2371.598322     0.999013     0.001319 0 -1 -1 
 2371.600521     1.001521     0.001317 0 -1 -1 
 2371.602928     1.004737     0.001318 0 -1 -1 
