 2338.371776     0.998650     0.003785 0 -1 -1 
 2338.373732     1.000371     0.003784 0 -1 -1 
 2338.375746     1.004023     0.003784 0 -1 -1 
 2338.377899     1.001796     0.003782 0 -1 -1 
 2338.379878     0.993572     0.003782 0 -1 -1 
 2338.381834     1.004867     0.003784 0 -1 -1 
 2338.383998     0.997949     0.003781 0 -1 -1 
 2338.385965     1.005603     0.003784 0 -1 -1 
 2338.388095     1.009810     0.003784 0 -1 -1 
 2338.390063     0.999114     0.003781 0 -1 -1 
 2338.392238     1.001821     0.003781 0 -1 -1 
 2338.394183     1.005919     0.003782 0 -1 -1 
 2338.396150     1.003600     0.003780 0 -1 -1 
 2338.398338     1.011296     0.003784 0 -1 -1 
 2338.400294     1.002824     0.003780 0 -1 -1 
 2338.402435     1.004440     0.003781 0 -1 -1 
 2338.404402     1.002355     0.003780 0 -1 -1 
 2338.406567     1.002307     0.003781 0 -1 -1 
 2338.408511     1.001972     0.003780 0 -1 -1 
 2338.410479     0.997830     0.003779 0 -1 -1 
 2338.412597     0.997243     0.003780 0 -1 -1 
 2338.414286     1.002796     0.003780 0 -1 -1 
 2338.416138     1.002680     0.003780 0 -1 -1 
 2338.417828     0.999961     0.003779 0 -1 -1 
 2338.419506     0.999203     0.003781 0 -1 -1 
 2338.421370     1.006250     0.003781 0 -1 -1 
 2338.423048     1.000663     0.003779 0 -1 -1 
 2338.424911     0.999591     0.003779 0 -1 -1 
 2338.426589     1.003350     0.003779 0 -1 -1 
 2338.428279     1.001441     0.003778 0 -1 -1 
 2338.430131     1.003354     0.003780 0 -1 -1 
 2338.431821     0.998037     0.003779 0 -1 -1 
 2338.433487     0.998536     0.003778 0 -1 -1 
 2338.435339     1.001165     0.003780 0 -1 -1 
 2338.437029     0.998953     0.003779 0 -1 -1 
 2338.438707     1.002675     0.003779 0 -1 -1 
 2338.440570     0.997411     0.003778 0 -1 -1 
 2338.442249     0.996767     0.003778 0 -1 -1 
 2338.443938     0.997313     0.003779 0 -1 -1 
 2338.445802     0.994214     0.003778 0 -1 -1 
 2338.447480     0.996489     0.003778 0 -1 -1 
 2338.449158     0.996934     0.003778 0 -1 -1 
 2338.451045     0.996978     0.003779 0 -1 -1 
 2338.452735     0.994426     0.003777 0 -1 -1 
 2338.454598     0.998428     0.003779 0 -1 -1 
