# time Tc_folded Tref_folded model model_err 
59318.650141 0.000000 0.000000    -3.425613     0.380749 
59318.687751 0.000000 0.000000    -3.424815     0.380651 
59318.725361 0.000000 0.000000    -3.424012     0.380553 
59318.762971 0.000000 0.000000    -3.423202     0.380455 
59318.800582 0.000000 0.000000    -3.422388     0.380357 
59318.838192 0.000000 0.000000    -3.421567     0.380260 
59318.875802 0.000000 0.000000    -3.420742     0.380162 
59318.913412 0.000000 0.000000    -3.419910     0.380065 
59318.951022 0.000000 0.000000    -3.419074     0.379968 
59318.988632 0.000000 0.000000    -3.418232     0.379871 
59319.026243 0.000000 0.000000    -3.417385     0.379774 
59319.063853 0.000000 0.000000    -3.416532     0.379677 
59319.101463 0.000000 0.000000    -3.415675     0.379581 
59319.139073 0.000000 0.000000    -3.414812     0.379484 
59319.176683 0.000000 0.000000    -3.413944     0.379388 
59319.214293 0.000000 0.000000    -3.413071     0.379293 
59319.251903 0.000000 0.000000    -3.412194     0.379197 
59319.289514 0.000000 0.000000    -3.411311     0.379102 
59319.327124 0.000000 0.000000    -3.410424     0.379007 
59319.364734 0.000000 0.000000    -3.409531     0.378913 
59319.402344 0.000000 0.000000    -3.408635     0.378818 
59319.439954 0.000000 0.000000    -3.407733     0.378725 
59319.477564 0.000000 0.000000    -3.406827     0.378631 
59319.515175 0.000000 0.000000    -3.405916     0.378538 
59319.552785 0.000000 0.000000    -3.405001     0.378445 
59319.590395 0.000000 0.000000    -3.404082     0.378353 
59319.628005 0.000000 0.000000    -3.403158     0.378260 
59319.665615 0.000000 0.000000    -3.402230     0.378169 
59319.703225 0.000000 0.000000    -3.401297     0.378078 
59319.740836 0.000000 0.000000    -3.400361     0.377987 
59319.778446 0.000000 0.000000    -3.399420     0.377897 
59319.816056 0.000000 0.000000    -3.398475     0.377807 
59319.853666 0.000000 0.000000    -3.397527     0.377717 
59319.891276 0.000000 0.000000    -3.396574     0.377628 
59319.928886 0.000000 0.000000    -3.395618     0.377540 
59319.966496 0.000000 0.000000    -3.394658     0.377452 
59320.004107 0.000000 0.000000    -3.393694     0.377365 
59320.041717 0.000000 0.000000    -3.392726     0.377278 
59320.079327 0.000000 0.000000    -3.391755     0.377192 
59320.116937 0.000000 0.000000    -3.390780     0.377106 
59320.154547 0.000000 0.000000    -3.389802     0.377021 
59320.192157 0.000000 0.000000    -3.388821     0.376936 
59320.229768 0.000000 0.000000    -3.387836     0.376852 
59320.267378 0.000000 0.000000    -3.386848     0.376769 
59320.304988 0.000000 0.000000    -3.385857     0.376686 
59320.342598 0.000000 0.000000    -3.384862     0.376604 
59320.380208 0.000000 0.000000    -3.383865     0.376523 
59320.417818 0.000000 0.000000    -3.382864     0.376442 
59320.455428 0.000000 0.000000    -3.381861     0.376362 
59320.493039 0.000000 0.000000    -3.380854     0.376282 
59320.530649 0.000000 0.000000    -3.379845     0.376204 
59320.568259 0.000000 0.000000    -3.378833     0.376126 
59320.605869 0.000000 0.000000    -3.377819     0.376048 
59320.643479 0.000000 0.000000    -3.376802     0.375972 
59320.681089 0.000000 0.000000    -3.375782     0.375896 
59320.718700 0.000000 0.000000    -3.374760     0.375821 
59320.756310 0.000000 0.000000    -3.373736     0.375746 
59320.793920 0.000000 0.000000    -3.372709     0.375673 
59320.831530 0.000000 0.000000    -3.371680     0.375600 
59320.869140 0.000000 0.000000    -3.370649     0.375528 
59320.906750 0.000000 0.000000    -3.369616     0.375456 
59320.944360 0.000000 0.000000    -3.368581     0.375386 
59320.981971 0.000000 0.000000    -3.367543     0.375316 
59321.019581 0.000000 0.000000    -3.366504     0.375247 
59321.057191 0.000000 0.000000    -3.365463     0.375179 
59321.094801 0.000000 0.000000    -3.364421     0.375112 
59321.132411 0.000000 0.000000    -3.363376     0.375046 
59321.170021 0.000000 0.000000    -3.362330     0.374980 
59321.207632 0.000000 0.000000    -3.361283     0.374916 
59321.245242 0.000000 0.000000    -3.360234     0.374852 
59321.282852 0.000000 0.000000    -3.359183     0.374789 
59321.320462 0.000000 0.000000    -3.358131     0.374727 
59321.358072 0.000000 0.000000    -3.357078     0.374666 
59321.395682 0.000000 0.000000    -3.356024     0.374606 
59321.433293 0.000000 0.000000    -3.354969     0.374547 
59321.470903 0.000000 0.000000    -3.353913     0.374488 
59321.508513 0.000000 0.000000    -3.352855     0.374431 
59321.546123 0.000000 0.000000    -3.351797     0.374375 
59321.583733 0.000000 0.000000    -3.350738     0.374319 
59321.621343 0.000000 0.000000    -3.349678     0.374264 
59321.658953 0.000000 0.000000    -3.348618     0.374211 
59321.696564 0.000000 0.000000    -3.347557     0.374158 
59321.734174 0.000000 0.000000    -3.346495     0.374107 
59321.771784 0.000000 0.000000    -3.345433     0.374056 
59321.809394 0.000000 0.000000    -3.344371     0.374006 
59321.847004 0.000000 0.000000    -3.343308     0.373957 
59321.884614 0.000000 0.000000    -3.342245     0.373909 
59321.922225 0.000000 0.000000    -3.341182     0.373863 
59321.959835 0.000000 0.000000    -3.340119     0.373817 
59321.997445 0.000000 0.000000    -3.339055     0.373772 
59322.035055 0.000000 0.000000    -3.337992     0.373728 
59322.072665 0.000000 0.000000    -3.336929     0.373686 
59322.110275 0.000000 0.000000    -3.335866     0.373644 
59322.147885 0.000000 0.000000    -3.334803     0.373603 
59322.185496 0.000000 0.000000    -3.333741     0.373563 
59322.223106 0.000000 0.000000    -3.332679     0.373525 
59322.260716 0.000000 0.000000    -3.331618     0.373487 
59322.298326 0.000000 0.000000    -3.330557     0.373450 
59322.335936 0.000000 0.000000    -3.329497     0.373415 
59322.373546 0.000000 0.000000    -3.328437     0.373380 
59322.411157 0.000000 0.000000    -3.327378     0.373347 
