# time Tc_folded Tref_folded value value_err offset model full_model val_compare val_compare_err residuals residuals_err jitter jitter_flag offset_flag subset_flag 
59347.296123 0.610357 0.255702 -3.568000 0.179000 -1.814150 -2.982518 -3.606301 -2.944216 0.179000 0.038301 0.179000 1.090932  -1  -1  -1 
59347.311002 0.625236 0.260879 -3.853000 0.181000 -1.814150 -2.958170 -3.583808 -3.227362 0.181000 -0.269192 0.181000 1.090932  -1  -1  -1 
59348.287651 -1.272388 0.600669 -0.128000 0.177000 -1.814150 1.754631 1.065660 0.560971 0.177000 -1.193660 0.177000 1.090932  -1  -1  -1 
59348.290178 -1.269861 0.601548 -0.579000 0.178000 -1.814150 1.757280 1.068300 0.109981 0.178000 -1.647300 0.178000 1.090932  -1  -1  -1 
59348.292681 -1.267358 0.602419 1.308000 0.177000 -1.814150 1.759863 1.070874 1.996990 0.177000 0.237126 0.177000 1.090932  -1  -1  -1 
59349.121628 -0.438411 0.890821 1.745000 0.175000 -1.814150 0.989666 0.341543 2.393123 0.175000 1.403457 0.175000 1.090932  -1  -1  -1 
59349.126921 -0.433118 0.892663 1.471000 0.175000 -1.814150 0.975878 0.328295 2.118583 0.175000 1.142705 0.175000 1.090932  -1  -1  -1 
59349.129550 -0.430489 0.893577 0.533000 0.174000 -1.814150 0.968987 0.321674 1.180313 0.174000 0.211326 0.174000 1.090932  -1  -1  -1 
59350.304057 0.744018 0.302205 -2.159000 0.176000 -1.814150 -2.488527 -2.932443 -1.715085 0.176000 0.773443 0.176000 1.090932  -1  -1  -1 
59350.306325 0.746286 0.302994 -2.512000 0.176000 -1.814150 -2.475282 -2.918654 -2.068627 0.176000 0.406654 0.176000 1.090932  -1  -1  -1 
59350.313185 0.753146 0.305381 -1.562000 0.175000 -1.814150 -2.434405 -2.876134 -1.120272 0.175000 1.314134 0.175000 1.090932  -1  -1  -1 
59351.202848 -1.231465 0.614907 2.522000 0.173000 -1.814150 1.792553 1.600387 2.714166 0.173000 0.921613 0.173000 1.090932  -1  -1  -1 
59351.209430 -1.224883 0.617197 2.306000 0.173000 -1.814150 1.797687 1.607597 2.496090 0.173000 0.698403 0.173000 1.090932  -1  -1  -1 
59351.214571 -1.219742 0.618985 2.577000 0.173000 -1.814150 1.801516 1.613049 2.765466 0.173000 0.963951 0.173000 1.090932  -1  -1  -1 
59352.100400 -0.333913 0.927178 -1.013000 0.171000 -1.814150 0.695709 0.804486 -1.121777 0.171000 -1.817486 0.171000 1.090932  -1  -1  -1 
59352.102986 -0.331327 0.928077 -1.223000 0.171000 -1.814150 0.687840 0.797513 -1.332672 0.171000 -2.020513 0.171000 1.090932  -1  -1  -1 
59352.111932 -0.322381 0.931190 -0.830000 0.171000 -1.814150 0.660393 0.773164 -0.942770 0.171000 -1.603164 0.171000 1.090932  -1  -1  -1 
59353.256297 0.821984 0.329330 -1.017000 0.183000 -1.814150 -1.967807 -1.478635 -1.506172 0.183000 0.461635 0.183000 1.090932  -1  -1  -1 
59353.261287 0.826974 0.331067 -2.909000 0.184000 -1.814150 -1.930853 -1.440222 -3.399631 0.184000 -1.468778 0.184000 1.090932  -1  -1  -1 
59353.273571 0.839258 0.335340 -2.050000 0.184000 -1.814150 -1.838614 -1.344404 -2.544210 0.184000 -0.705596 0.184000 1.090932  -1  -1  -1 
59354.281496 -1.027090 0.686012 4.563000 0.187000 -1.814150 1.841939 2.564217 3.840722 0.187000 1.998783 0.187000 1.090932  -1  -1  -1 
59354.290542 -1.018044 0.689159 3.585000 0.188000 -1.814150 1.839358 2.562968 2.861390 0.188000 1.022032 0.188000 1.090932  -1  -1  -1 
59354.297835 -1.010751 0.691696 4.271000 0.189000 -1.814150 1.837009 2.561682 3.546326 0.189000 1.709318 0.189000 1.090932  -1  -1  -1 
59355.149128 -0.159458 0.987873 0.314000 0.179000 -1.814150 0.096457 0.873480 -0.463022 0.179000 -0.559480 0.179000 1.090932  -1  -1  -1 
59355.151962 -0.156624 0.988859 0.496000 0.180000 -1.814150 0.085534 0.862477 -0.280944 0.180000 -0.366477 0.180000 1.090932  -1  -1  -1 
59355.159002 -0.149584 0.991308 0.792000 0.179000 -1.814150 0.058229 0.834969 0.015259 0.179000 -0.042969 0.179000 1.090932  -1  -1  -1 
59356.201900 0.893314 0.354147 -0.609000 0.178000 -1.814150 -1.418523 -0.791496 -1.236027 0.178000 0.182496 0.178000 1.090932  -1  -1  -1 
59356.211845 0.903259 0.357607 -1.232000 0.178000 -1.814150 -1.340009 -0.715522 -1.856488 0.178000 -0.516478 0.178000 1.090932  -1  -1  -1 
59356.217239 0.908653 0.359484 -1.117000 0.178000 -1.814150 -1.297407 -0.674305 -1.740102 0.178000 -0.442695 0.178000 1.090932  -1  -1  -1 
59357.255224 -0.927635 0.720613 2.302000 0.188000 -1.814150 1.793908 2.055903 2.040006 0.188000 0.246097 0.188000 1.090932  -1  -1  -1 
59357.265503 -0.917356 0.724189 1.459000 0.188000 -1.814150 1.786555 2.044201 1.201354 0.188000 -0.585201 0.188000 1.090932  -1  -1  -1 
59357.277188 -0.905671 0.728255 3.494000 0.188000 -1.814150 1.777672 2.030361 3.241311 0.188000 1.463639 0.188000 1.090932  -1  -1  -1 
59358.119845 -0.063014 0.021427 -1.335000 0.178000 -1.814150 -0.297519 -0.427788 -1.204730 0.178000 -0.907212 0.178000 1.090932  -1  -1  -1 
59358.129676 -0.053183 0.024847 -1.507000 0.179000 -1.814150 -0.340264 -0.475141 -1.372123 0.179000 -1.031859 0.179000 1.090932  -1  -1  -1 
59358.137335 -0.045524 0.027512 -0.473000 0.178000 -1.814150 -0.373897 -0.512362 -0.334534 0.178000 0.039362 0.178000 1.090932  -1  -1  -1 
59359.215201 1.032342 0.402517 -4.170000 0.178000 -1.814150 -0.358920 -0.970330 -3.558590 0.178000 -3.199670 0.178000 1.090932  -1  -1  -1 
59359.265786 1.082927 0.420116 0.097000 0.177000 -1.814150 -0.017076 -0.647708 0.727631 0.177000 0.744708 0.177000 1.090932  -1  -1  -1 
59359.269109 1.086250 0.421272 -0.931000 0.177000 -1.814150 0.004269 -0.627612 -0.299119 0.177000 -0.303388 0.177000 1.090932  -1  -1  -1 
