6.945812695386572866e-01,1.008360553080118183e-01,9.062147752658227251e-01,5.677435499379859252e-01,5.863178543809526300e-01,2.721009713818058340e-01,3.154477731693658416e-01,1.553849528522377454e-01,4.974039175901601162e-01,4.945169244162465616e-01,1.025501527314901309e-02,4.999542394472329954e-01
2.891754202220696568e-01,2.840703612218418161e-01,5.424729327697144221e-01,4.564265877689832607e-01,6.051003622723586384e-01,5.607521905622794289e-01,1.154169416428042216e-01,2.332631005913196054e-01,3.887313484562598398e-01,6.175670414399663244e-01,9.542057078839996653e-03,4.999255534077494123e-01
6.492376938140134168e-01,3.501587444237553859e-01,2.095545031404569269e-01,2.693547424348372021e-01,9.926154777378749516e-01,7.314950793926009442e-01,4.839098930585242764e-01,3.962014889458459477e-01,7.055593874168173407e-01,2.062210885751434297e-01,9.786981284369750123e-03,4.999446322273833343e-01
6.874866631127619643e-01,2.560424597540572611e-02,6.324739739188939280e-01,4.512695163008254018e-01,3.984929452350720602e-01,1.971237687307659248e-01,4.278237452768623994e-01,4.740770101480880072e-01,9.489317186650952918e-02,6.120470150940440224e-01,7.998510666298398741e-03,4.999330261407671228e-01
9.810592693228259442e-01,4.544246450191748998e-01,4.953446026994428597e-01,8.275071214252172069e-01,8.397292169063050871e-01,8.159770914153462451e-01,1.782163406430076480e-01,6.938660509658638453e-01,5.707643292524082757e-01,7.037015109834118265e-01,9.775919504891369266e-03,4.999634045270088256e-01
9.892160628088904062e-01,7.356313454888228076e-01,8.817389347938247024e-01,2.189345669205449152e-01,9.194901059038824709e-01,1.492176407547256001e-01,3.620342193707890566e-01,5.031676744441665461e-02,6.067723902542999648e-01,2.272300644017124505e-01,8.762600484974337328e-03,4.999419884094290500e-01
6.489746115649182023e-01,3.297677070722445092e-01,2.604463596521076618e-01,4.713094149229443697e-01,1.952197439775367749e-01,5.886173072958449382e-01,2.174247631314158991e-01,7.388836636543715253e-01,5.557220555180605315e-01,9.659582102276671467e-01,9.709679052848677397e-03,4.999574017362937717e-01
7.304920612533728486e-01,4.449964053512935336e-01,4.363890886954510107e-01,6.387829536945752729e-01,5.032469879186262096e-01,2.223790827187482888e-01,3.091365017054999442e-01,8.947615514993326746e-01,4.155961168465033273e-01,4.981456847507170216e-01,9.708946240535419256e-03,4.999679003325607218e-01
5.741778946344551215e-01,4.197160384984728876e-01,3.301470366765796860e-01,8.054729135638155624e-02,2.296690537372803598e-01,6.330370852272864113e-01,3.995232612569260544e-02,3.748030602364402775e-01,8.172360256508696130e-01,8.085044244473800212e-01,9.084171267986667839e-03,4.999476194857845335e-01
9.256395789409960217e-02,2.584543842110226253e-01,1.531556961376193127e-01,3.908979593645273143e-01,6.874967739556705482e-01,6.685573347868560834e-01,5.385638458097800063e-01,9.073316875101035128e-01,6.565598546735840202e-01,7.100140084015131858e-01,1.027248231701676125e-02,4.999393421402614224e-01
5.932737256386213520e-01,4.351854850370200922e-01,2.761311813800375048e-01,8.620885765992170047e-02,7.304552594367466067e-01,8.101560327332126832e-01,2.751527481178739909e-01,3.622151632206576100e-01,9.341848042212763659e-01,6.813856608655607383e-01,9.497029693065235992e-03,4.999621176072849837e-01
9.429063085756087537e-01,4.724606802065456357e-01,5.939277979482343595e-01,4.477785210398768090e-01,4.900782201751001099e-01,2.323275352809477390e-01,2.008725208623454161e-01,1.378863184814719256e-01,7.782372234380280362e-01,8.231854766764159503e-01,9.105374535028375182e-03,4.999543239547374895e-01
3.007864806159096238e-01,4.829080880825100675e-01,2.698525373032066854e-01,3.009229312030012871e-01,5.495557829659791782e-01,9.537600489743481846e-01,1.227049943111538644e-01,7.401826943826647076e-01,1.346434369433085476e-01,1.244568698332262358e-01,8.444169653169457390e-03,4.999457051866394997e-01
4.398903750325589002e-02,5.297914572706258207e-02,1.537729923429916878e-01,1.863121486253376258e-01,6.474115404113780503e-01,4.204539845279220422e-01,5.021238595908512625e-01,8.267669478606238798e-01,6.062171972159657862e-01,3.863256941140483791e-01,9.100566051865098191e-03,4.999622679374489675e-01
3.915958650082873582e-02,2.584073653233590062e-01,7.188260340075303123e-02,6.852293250548576742e-01,4.055944153088281712e-01,7.174526770131683939e-01,2.685539193497836208e-01,6.319653401380368463e-01,7.719700420943342856e-01,5.216202980715138882e-01,8.624611200283110318e-03,4.999373278755152583e-01
2.123780939495653608e-01,3.605603993005196406e-01,6.872575732266543724e-01,9.113482497818208294e-01,5.341464376731253072e-01,8.078106679996244210e-01,5.064415367030146164e-01,2.480824384833101304e-01,3.841878218488433694e-01,5.795745333172795943e-01,9.598896363261754869e-03,4.999709837711399096e-01
4.306901605559598223e-01,3.087960598691371628e-01,2.694482683547630431e-01,3.818375870495798741e-01,3.847925779510922850e-01,1.692028728783556701e-02,4.610637676151835285e-02,5.264705251638628347e-01,6.345499274482477858e-01,4.792586390602814328e-01,9.147475289107507429e-03,4.999421029272090866e-01
4.090262307887971294e-01,5.099462070544090730e-01,6.692108713783382345e-01,3.260149418573974334e-01,8.872962459406660285e-01,7.594280308134148116e-01,5.783490081588599230e-03,4.589569853574587133e-01,7.641680993553685575e-01,3.897913960606574912e-02,1.016029905556292516e-02,4.999549585728833567e-01
6.156525672809953775e-01,3.036691697097325671e-01,2.897026645692691860e-01,3.998051134495996806e-01,1.994421876535621418e-01,5.283674884941282901e-01,2.346900235666193879e-01,6.318049867179953427e-01,1.785163497746451444e-01,7.168210347107477620e-01,9.416538707197672289e-03,4.999222138310568941e-01
1.841154985340169303e-01,3.672506876396485209e-01,2.318027411455291786e-01,4.262364795175067611e-01,1.019924613131509838e-01,3.174098601342129067e-01,1.641556326209138161e-01,1.561905935197000495e-01,7.972744990238492813e-01,1.577020337739845623e-01,8.990804542477061345e-03,4.999571875702579216e-01
1.094736481649644100e-01,4.750899028632317722e-01,2.208144683154538157e-01,5.082921612232877973e-01,7.319028089573930140e-01,1.032073356864057212e-01,7.584362918343118265e-02,4.953835370587572062e-01,7.364575026119635215e-01,8.629417503711627191e-01,8.873232110629484734e-03,4.999531392457450818e-01
6.092452130340539895e-01,1.343964180590412338e-01,2.091951506392855653e-01,6.375714975508114390e-01,2.499549717384808023e-02,8.491284406295762643e-01,3.324504253375538121e-01,9.410700309342576730e-01,3.278795756024416308e-01,9.790715835102985487e-01,9.484735952075599996e-03,4.999599468852645723e-01
4.004539903884195562e-01,2.051544107884424317e-01,6.148434462337299955e-01,8.901531566407143714e-01,5.927286694521074484e-01,5.703938218487356604e-01,1.847574863548106794e-01,1.173601459054345320e-01,5.427305280984180413e-01,5.550244853141906853e-01,9.520564661297446080e-03,4.999425800268376130e-01
6.169623020258124813e-01,5.554672822558248679e-01,3.951241514542747080e-01,8.425502820521535430e-01,4.650492084416400496e-01,1.005417527188057214e-01,1.805404574987217181e-01,3.925018371091044678e-01,5.955946662703280881e-01,1.039306869705058922e-01,1.000109445657916193e-02,4.999737789131474264e-01
7.320358037364723680e-01,1.836717978629817116e-01,2.481885059818103034e-01,3.670715963876448606e-01,5.320064996941148427e-01,7.345527430813754144e-01,4.199397464918782630e-01,8.259866948170618839e-01,3.228023388641588221e-01,2.777189325368517592e-01,9.097861857273435021e-03,4.999505147545868500e-01
4.203868349452732911e-01,3.506843481330473855e-02,5.935876191346824982e-01,7.333662870142161339e-01,8.378903123964938082e-01,8.257157865454147760e-01,1.014999540700972092e-01,9.396102971739754839e-01,6.676208456825944992e-01,4.450292045540368280e-01,9.344496514266661252e-03,4.999557158771655851e-01
4.709279927532831200e-01,4.223869404136607608e-01,4.060487086959617686e-01,5.334676578669067526e-01,2.944320087351638415e-01,7.970171331802137216e-01,2.866174508084409767e-01,7.228016016933759280e-01,1.249230906255810458e-01,2.397530936937823931e-01,9.501879976985578777e-03,4.999277488396108304e-01
7.369676058448739742e-01,4.759905277708440519e-01,1.019942594621769949e-01,7.363551359433694321e-01,6.996928994325434248e-01,4.402646593658788299e-01,1.063665872640301435e-02,6.926042796518858680e-01,3.527006220902966227e-01,7.856521741207442844e-01,9.131096821357171517e-03,4.999398145582975572e-01
2.696102906550663647e-01,4.605831098235638743e-01,2.535793344502210722e-01,1.254589624329440212e-01,5.891796614091397988e-01,5.825265784538041780e-02,1.371575177265044188e-02,4.702740703500388753e-01,5.183034139973282661e-01,1.907284745495698153e-01,9.388110527499340940e-03,4.999492806461078298e-01
3.446130761035041123e-01,3.991453980465964335e-01,6.656765624360957423e-01,2.046975033661769250e-01,8.864287617861948965e-02,1.439996327849147328e-01,3.812862152544810868e-01,1.980408143268216903e-01,1.935926031489281773e-01,8.949248675232737149e-01,9.469511969744525900e-03,4.999605365603144169e-01
3.177239779529760222e-01,4.425110219375182896e-01,5.021725002088269774e-01,5.085623257293389043e-01,1.831486829203046174e-01,2.570486756334663392e-01,1.335880986513610647e-01,1.069486949528945519e-01,7.251428118665681488e-01,3.463074121294243968e-01,9.732926430924082259e-03,4.999380687719675587e-01
8.736433718702341089e-01,3.655557003246847625e-01,6.374670879877952778e-01,3.636411778224432068e-01,9.952063256352778886e-01,7.558008621435690078e-01,4.660661681590599903e-01,6.652909076728998894e-01,6.591205542897544678e-01,6.551809107941650723e-01,8.419534100431495804e-03,4.999303610270398046e-01
3.585942569056889129e-01,3.843110069939417173e-01,8.277164720765541883e-01,2.761801201235692949e-01,4.523442061675547743e-02,5.984233278271327006e-01,7.647625420575063226e-02,4.122614495743130991e-01,9.267069122211528676e-01,7.288131827142062535e-01,9.221759892352281857e-03,4.999385980490232417e-01
4.370984740880377584e-01,2.515204163726644793e-01,9.359599197176269314e-01,6.498822207634524784e-01,9.732749708846939463e-01,4.682009066939281650e-01,2.525734495667084634e-01,7.803234415835345050e-01,6.113369708990988860e-01,4.175867857305336495e-01,9.595359466679245081e-03,4.999372681498126525e-01
5.612130642859354257e-01,3.689665030696581138e-01,8.386932159505274820e-01,7.792298797501305829e-01,4.370430146778630509e-01,9.471898329976112807e-01,2.669428250167610872e-01,7.256676987716902394e-01,3.650851285786659295e-01,4.534894910957474878e-01,9.677858311170205174e-03,4.999509773236877064e-01
7.072744259860717086e-01,4.711424136331212598e-01,6.803078456556777009e-01,8.602073582119211803e-01,1.661112060752962805e-01,2.788571218043988664e-01,9.006454933317439848e-02,6.962804031293032825e-01,7.473393414474156504e-01,5.470098849206761482e-02,9.729460773986734617e-03,4.999427226060046969e-01
9.860045388522076237e-01,5.687923135795358576e-02,7.258575549769514801e-01,1.492657333055518731e-01,5.948124470062732261e-01,7.541649265450014461e-01,3.770405204857115722e-01,4.449139356682711988e-01,4.313553153460761291e-01,6.268978003303514734e-01,9.082257735896753087e-03,4.999707995601176957e-01
1.570547880501402260e-01,2.254683010069413740e-02,5.735252233530662158e-01,1.840626017370314282e-01,2.809945074010155586e-01,7.552179239007712486e-01,4.027992195264074038e-01,7.501178157130075075e-01,3.242260805818760749e-01,5.852960829909745755e-01,9.608072338812998978e-03,4.999623202359166352e-01
9.594613075769047317e-01,2.185396167652544630e-01,5.473120610773219985e-01,7.509091932745176612e-02,9.668863712666451171e-01,6.926053269048311201e-01,4.692773497943688588e-01,1.087074299228619756e-01,3.457604928821093049e-01,3.411119906495052589e-01,8.873909843485286095e-03,4.999463805317960197e-01
6.033045462572963480e-01,4.469999022109359954e-01,8.536760348544027988e-01,7.172224146785205479e-01,1.466310315577978862e-01,2.220048954340124725e-01,2.726851327866748886e-01,8.795694512531839759e-01,5.302439143331130200e-01,5.532173922883979467e-01,9.190347519822766181e-03,4.999375717400872943e-01
3.811342237224629725e-01,4.128972250994750182e-01,4.406193710852454037e-01,2.899745239527754537e-01,4.420807312357694085e-02,8.836960247613140362e-02,7.321561544903765206e-03,5.865453027555725951e-01,3.523691858777233676e-01,1.019080806658684835e-01,9.532928492144144422e-03,4.999627366810408535e-01
2.156480789009626586e-01,2.061310403503185951e-01,8.349991130060734346e-01,4.856891944711948517e-01,2.207878122275836463e-01,9.271081517175523423e-01,1.840762913485801400e-01,5.252858346914131005e-01,4.307038107688732631e-01,3.931766020707208042e-01,9.586642467118234104e-03,4.999534503937166918e-01
4.179505570585908547e-01,3.720199950979896086e-01,4.149737003724746076e-02,3.819583465323485583e-01,9.272797487913991832e-01,6.640374535068852557e-01,2.991460221273391507e-01,3.142614195360649565e-01,2.682570674145762224e-01,6.016722263490876799e-01,1.013925373594526218e-02,4.999485826176168768e-01
3.818153874275420634e-04,3.107085816885685747e-01,1.917534993400441534e-01,7.119208402657324353e-01,1.700528133673268050e-01,8.821388782950955187e-01,9.189995343638956982e-02,4.898536500272464012e-01,7.388833174441949980e-02,5.299410206809312962e-02,9.516176638666121179e-03,4.999603081797955317e-01
4.531617845835557157e-01,2.892638820882144635e-01,6.869720528042444485e-01,2.563345224809732703e-01,9.975990989911707185e-01,3.544136025461568362e-01,3.615633952193828549e-01,9.002477474658641121e-01,5.267793524127878380e-01,2.055548913414678713e-01,8.889529381119256127e-03,4.999178458569610850e-01
4.207313468192632744e-01,3.356635295656517637e-01,4.016472561323598534e-01,6.184785202190495879e-01,8.708814413657894882e-01,7.704526043160540016e-01,1.735407073439785286e-01,3.788965870628671073e-01,1.089463550628284039e-01,6.999611409598077705e-01,9.377278046813517648e-03,4.999487578192939874e-01
9.810028064378495394e-01,2.224941148134246816e-01,2.415948631561890547e-01,8.091954032597783453e-01,3.336659000702624223e-01,2.789686377972643294e-01,2.282331464448819625e-01,2.274132323022640123e-01,2.538125249496774316e-01,8.401589398154876154e-01,9.340369746403112336e-03,4.999477686176401203e-01
9.244176422947092409e-01,5.792005255861827351e-01,2.769294958445324140e-01,8.892784840622585119e-01,9.456720857066402974e-01,4.539184687888990766e-01,2.708810263614137015e-01,3.398427883898644253e-01,4.902481499119082375e-01,3.090039242193491353e-01,9.041313713998085089e-03,4.999353247526182042e-01
4.915590619098470504e-01,3.911843252727472686e-01,1.542050394086060816e-01,2.841181466367321828e-01,6.441557685444663228e-01,7.335031232053720318e-01,2.911550430438718529e-01,9.143727545063415896e-01,3.362499713114547317e-01,7.466526966742714766e-01,9.625383075494792218e-03,4.999493059578856702e-01
6.935506028749833796e-01,1.004811091737277118e-01,8.097844775067226664e-01,6.009671250614447846e-01,8.791148699512076892e-01,7.677838191184758188e-01,4.537895396042659346e-01,4.483333147491772031e-01,6.644502256121755934e-01,9.607879929910559946e-01,9.899746921005184511e-03,4.999771953089975907e-01
6.044735495352571153e-01,2.029596408128832852e-01,5.872207147978388830e-01,1.784159780583071675e-01,4.326680939536860504e-01,8.156970243110338581e-01,4.433933921796648914e-01,3.250076497316641833e-01,2.279858519207302314e-01,3.330909225888496472e-01,9.017485532725764974e-03,4.999419908859248363e-01
5.098835707730681177e-01,5.863159845945969950e-02,6.635831360089711195e-01,5.695811100489064360e-01,8.629012250333036871e-01,8.089739629241983199e-01,3.804198037076647054e-01,8.247936041770478344e-01,3.047093195185637815e-01,7.809422200345601528e-01,9.239623390962289212e-03,4.999336899722237049e-01
2.788105689367628148e-01,4.430193129886834114e-01,6.251346748243250540e-01,5.829375958412974512e-01,4.245507495015615751e-01,2.470883415696623064e-01,8.801922592110372756e-02,5.286021656119744838e-01,1.100689165093688415e-01,4.969128142715624752e-01,9.684320261871178989e-03,4.999483831113103460e-01
3.812934617955585637e-01,3.871282206718521524e-01,4.407467538829479281e-01,3.894964319128513264e-02,8.468396660001725751e-01,3.265747673435814846e-01,4.019360850023664944e-01,6.105945590874234385e-01,5.461200976782472072e-01,4.026299093222071579e-01,8.693977177893373945e-03,4.999509990238931167e-01
8.394672991504295023e-01,4.717531175234764285e-01,3.131667429550852866e-01,1.487801779473066355e-01,7.970714779594694210e-01,5.315341080175917110e-01,1.807447742649139766e-01,6.025844811757554709e-01,4.013121504730673972e-01,6.740940146776843722e-01,8.725734700175366218e-03,4.999558902345708211e-01
1.760586803717462123e-02,4.898556462598727124e-01,8.752505966934682746e-01,2.217960335381897186e-01,9.846644472376655521e-01,2.051309824510934576e-01,3.921278759829786575e-01,5.759357723771656445e-01,1.739581147345605205e-01,6.312721280648051492e-01,1.008472621175711750e-02,4.999359401380666368e-01
5.127824913331816559e-01,1.380428038765269261e-01,3.635954396919760523e-01,2.868681471929769855e-01,5.099112553416903504e-01,2.206828800480700736e-01,5.308261999117971364e-01,9.200268382507454934e-01,2.910540719762938489e-01,3.368303840205261745e-01,9.884907726593072236e-03,4.999258973498938996e-01
3.718911229134407859e-01,2.143453732948633617e-01,6.098076750508076849e-01,7.565461094147628573e-01,1.742295427934052454e-01,1.187617058421617244e-01,3.434688957850539071e-01,7.477187573182434432e-01,5.482849444692525775e-01,9.516363738493587299e-01,9.447120676156196828e-03,4.999435946429163780e-01
9.308670555939781988e-01,5.275121539298018858e-01,9.600749615027670547e-01,4.274810292490253683e-01,3.433365909619148226e-01,3.577366641352991428e-02,3.389952595121615286e-01,5.195308063816295174e-01,2.697893976713830466e-01,2.358087106841545988e-01,9.267651212302604330e-03,4.999413440354799065e-01
5.614030416682491698e-01,2.592303460620172251e-01,5.834723919222112309e-01,2.830890111086985517e-01,4.413130829837018099e-01,2.335977341184146683e-01,3.414830061486583412e-01,3.297301515288283413e-01,4.183980653164641739e-01,7.994478002853813159e-01,9.412343996855707454e-03,4.999737176749688983e-01
5.303313814116976666e-01,5.484001498318087364e-01,7.515329933899719261e-01,3.111058981136788359e-01,7.842527667036338634e-01,3.254116515463827408e-01,2.250217520732082366e-01,6.555101259491751264e-01,8.240738627317366616e-01,1.649331306297079913e-01,9.323206587934836781e-03,4.999543689365008037e-01
2.141104597902029893e-01,9.035881315910565537e-02,4.076209140001623155e-01,7.366115679599156696e-01,4.817096789960285119e-01,2.512201273278754088e-01,3.470232469684348398e-01,3.677759996709409340e-01,5.844055622619742651e-01,5.696895739422256355e-01,8.674676660881086923e-03,4.999465049455477095e-01
3.579299284541184734e-01,1.541977550950937859e-01,1.827110758955284298e-01,6.804768661159693588e-01,8.322412227936294427e-01,3.111355512460070027e-01,3.964894299657895638e-01,6.524526355497736185e-01,9.579658017635755973e-02,9.543928399438981192e-01,9.130103520198908779e-03,4.999514106274133285e-01
4.975319961857175288e-01,6.471202034672245418e-01,6.815531646656821652e-01,3.499090710742566723e-01,8.510030550469509514e-01,1.437383693346671598e-01,4.312319050606430171e-01,8.659884243902875589e-01,5.274271179807589194e-01,3.847226247854667047e-01,9.103225170937190996e-03,4.999516750324383141e-01
3.757793226410532372e-01,3.916833384304529986e-01,4.289270019600226469e-01,7.914450081299266859e-01,7.967561845287705058e-01,8.195294778594883756e-01,4.457422802823605146e-01,8.019025168976811058e-01,6.807520371880786403e-01,9.240624131404742148e-01,8.604127713162833951e-03,4.999717594147420896e-01
7.003215003878944245e-01,4.562845049060395008e-01,2.996503728529016364e-01,5.066172557782856467e-01,6.345192900942070446e-02,1.510939416032737181e-01,4.511102349588056448e-01,4.639079063858159713e-01,8.007714394508202993e-02,3.190242466166660629e-01,8.907169917148913610e-03,4.999107781663619798e-01
3.621266174026772644e-01,5.058404539981760095e-01,7.510910782892321613e-01,7.133090802950772247e-01,6.770212046412443785e-01,1.175592025750700764e-01,3.091547211067121603e-01,2.282599972159508050e-01,1.734237152029999285e-01,7.182901228104260349e-01,8.401921977988944731e-03,4.999409785854465604e-01
3.599696540180890025e-01,5.241632893696888118e-01,4.305006753807767428e-01,5.980742587145635447e-01,2.182838023006086203e-01,3.209529032382049674e-01,5.274583784632969063e-04,6.046670827445935759e-01,3.140409623284057261e-01,3.050389803891801477e-01,9.372808335073052471e-03,4.999099944525005057e-01
5.881334603116058490e-01,6.257512019461524133e-01,4.967164310786404968e-01,4.945835655822033994e-02,8.958593763534972165e-01,5.791836528396543393e-04,1.511575517561954407e-01,2.793063254056805111e-01,8.294447021729957070e-01,8.472170639881388965e-01,9.241055013796382195e-03,4.999533867784524688e-01
6.015007043892316441e-01,2.125724077633247555e-01,7.059200519167614374e-01,7.313445379101894961e-01,9.052949692538414528e-01,2.955150841393189842e-01,3.944688479044480278e-01,7.277901168617605387e-01,2.384949519793857498e-01,4.272315220283647852e-01,9.989467922474588174e-03,4.999524901965687329e-01
5.000494856950463696e-01,2.818515084425959882e-02,1.119229988849430590e-01,4.867348852405364301e-01,8.711353279533635696e-01,2.213334943715075109e-01,5.213159353887997227e-01,6.708351972544244202e-01,3.585134140753520327e-01,5.368867339909643155e-01,8.155570518887133788e-03,4.999750324711355054e-01
6.194455689480661276e-01,5.764487174968040417e-01,7.395472067557524731e-01,9.034686886325066224e-01,7.642050618404212514e-01,9.097988763533755296e-01,1.418641368036589467e-01,2.587632182959765936e-01,5.955060745199423078e-01,9.109943588071645060e-01,8.774577559559132087e-03,4.999546908341508389e-01
3.611204684347297245e-01,2.664297748141404854e-01,7.078334003352489967e-01,8.985809417033565616e-01,3.116932065963918808e-01,7.635481160445267701e-01,3.527169137571564139e-01,3.740219684696908242e-01,2.868858526282135335e-01,3.739681345854390382e-01,9.769436621092838016e-03,4.999402436186584087e-01
2.034309579149846670e-01,4.031055482546341273e-01,6.494133864041078397e-01,8.867831949591197249e-01,8.637132373283644693e-01,7.213897460718948773e-02,4.882961382134806683e-01,7.312418949450008032e-01,3.854643554408303530e-01,6.971524553213123143e-01,8.860619486215071811e-03,4.999436823808979247e-01
4.445334779923330593e-01,4.315765102814020926e-01,5.070760500281933369e-01,4.614383902955783157e-01,4.797193446425300212e-01,7.442406736331391715e-02,1.789294449818460975e-01,1.680890022351562707e-01,6.563202978078733763e-01,8.620546052345063881e-01,1.012139369552637370e-02,4.999367851407146013e-01
3.000089952564556905e-01,3.181997800812811361e-01,4.762290891645636348e-01,3.209135798707432041e-01,7.066420037303583479e-01,2.261295198461939493e-01,1.292128858293170868e-01,6.006385749819277420e-01,4.448567731010155124e-01,6.629664941827831948e-01,8.595252130355912970e-03,4.999415761411030723e-01
6.785664679160492430e-01,2.634508205292205862e-01,2.731796637059309973e-01,2.052303152112362472e-01,3.144289717151207975e-01,2.629786229255218211e-01,4.362100123823502429e-01,5.365281653197834233e-01,2.845788549382969324e-01,8.391428236029996324e-02,9.203404363892494361e-03,4.999455780627690138e-01
9.595334151403198675e-01,9.610745981700652418e-02,2.200046274933185053e-01,5.210386566543657727e-01,8.084850489915884619e-01,3.203951205785808276e-01,3.503641928219043966e-01,2.303146793163035611e-01,3.171655684565246047e-01,1.469442072178300807e-01,9.938871421824667374e-03,4.999182365387241367e-01
9.938317510627492357e-01,2.266985160730125015e-01,3.129307942807225684e-01,4.873045619757125357e-01,1.693245618702363675e-01,1.428319887865680538e-01,1.707837608020770781e-01,6.029606411118404452e-01,1.418230471446794705e-01,4.672416066873547047e-02,9.457620653819429068e-03,4.999514917466137409e-01
5.409183036808595801e-01,5.002862447454612393e-01,5.914892682085788334e-01,7.971664284081864116e-01,7.793327887763142892e-01,9.080077078865500528e-01,4.840973220783088005e-01,8.674242270807666078e-01,4.963297672719760301e-01,8.950715484648033016e-01,9.164957094059815110e-03,4.999714679182072352e-01
3.290017681135775085e-01,2.124354033222684568e-01,6.529196226718406715e-01,1.495962519641322874e-01,8.731509748550967398e-01,2.516067004062091939e-01,3.535617855205243076e-01,6.312629827604334665e-01,5.312472015866523956e-01,6.497126665984849225e-01,9.137255075654059783e-03,4.999344306953487083e-01
3.244730860167653330e-01,2.029870161576411425e-01,2.680404301977670212e-01,1.931050787064895746e-01,2.676261783699866448e-01,4.665940659957077408e-01,3.347111077984100125e-01,1.250122782966888724e-01,6.089984977122790966e-01,1.967180292132385544e-01,8.949830029994425978e-03,4.999304648750937385e-01
4.120397469843268823e-01,3.298877999143466355e-01,4.800489069256618779e-01,9.605012269643897760e-02,8.914244176800383279e-01,9.355935150308377635e-01,2.630586555763069767e-01,3.351862165634673651e-01,2.687762087124865862e-01,3.532315890287239801e-01,9.297451787625945346e-03,4.999602822038392569e-01
