#epoch value error jitter_flag offset_flag
  59333.151961       6.778      0.010      0   0
  59333.152667       6.779      0.010      0   0
  59333.153373       6.782      0.011      0   0
  59336.044295       6.783      0.010      0   0
  59336.045745       6.788      0.011      0   0
  59336.046451       6.783      0.011      0   0
  59337.054588       6.785      0.012      0   0
  59337.055294       6.783      0.012      0   0
  59337.055999       6.787      0.012      0   0
  59338.142666       6.779      0.010      0   0
  59338.143375       6.781      0.010      0   0
  59338.144784       6.778      0.010      0   0
  59339.164449       6.775      0.010      0   0
  59339.165155       6.774      0.011      0   0
  59339.166567       6.776      0.010      0   0
  59340.102238       6.779      0.010      0   0
  59340.103650       6.776      0.010      0   0
  59340.104356       6.779      0.010      0   0
  59341.060305       6.777      0.012      0   0
  59341.061717       6.775      0.011      0   0
  59341.062423       6.779      0.010      0   0
  59342.127214       6.776      0.010      0   0
  59342.128626       6.777      0.010      0   0
  59342.129333       6.778      0.009      0   0
  59343.096509       6.780      0.011      0   0
  59343.097921       6.780      0.011      0   0
  59343.098626       6.781      0.011      0   0
  59345.087496       6.786      0.011      0   0
  59345.088908       6.784      0.011      0   0
  59345.089615       6.784      0.011      0   0
  59347.165174       6.778      0.010      0   0
  59347.165880       6.778      0.011      0   0
  59347.166589       6.778      0.011      0   0
  59349.156919       6.779      0.010      0   0
  59349.159037       6.773      0.011      0   0
  59349.159743       6.778      0.011      0   0
  59351.095299       6.783      0.011      0   0
  59351.096005       6.782      0.011      0   0
  59351.097417       6.782      0.011      0   0
  59352.132027       6.782      0.011      0   0
  59352.134142       6.775      0.010      0   0
  59352.134848       6.779      0.011      0   0
  59358.106134       6.780      0.010      0   0
  59358.106840       6.781      0.010      0   0
  59358.108959       6.779      0.011      0   0
  59359.054266       6.783      0.010      0   0
  59359.056384       6.781      0.010      0   0
  59359.057090       6.783      0.010      0   0
  59360.145042       6.780      0.010      0   0
  59360.146454       6.776      0.010      0   0
  59360.147195       6.777      0.010      0   0
