#epoch value error jitter_flag offset_flag
  59333.151961       -2.770     0.197      0   0
  59333.152667       -1.924     0.197      0   0
  59333.153373       -2.959     0.197      0   0
  59336.044295       -3.670     0.196      0   0
  59336.045745       -1.842     0.196      0   0
  59336.046451       -2.082     0.196      0   0
  59337.054588       0.800      0.204      0   0
  59337.055294       1.084      0.204      0   0
  59337.055999       1.685      0.204      0   0
  59338.142666       -3.695     0.193      0   0
  59338.143375       -4.166     0.193      0   0
  59338.144784       -3.391     0.192      0   0
  59339.164449       -0.406     0.196      0   0
  59339.165155       -2.684     0.196      0   0
  59339.166567       -0.028     0.196      0   0
  59340.102238       1.154      0.196      0   0
  59340.103650       1.360      0.196      0   0
  59340.104356       0.898      0.197      0   0
  59341.060305       -1.111     0.200      0   0
  59341.061717       -1.590     0.201      0   0
  59341.062423       -1.253     0.201      0   0
  59342.127214       0.050      0.194      0   0
  59342.128626       1.355      0.194      0   0
  59342.129333       -0.812     0.194      0   0
  59343.096509       1.988      0.195      0   0
  59343.097921       2.506      0.195      0   0
  59343.098626       2.200      0.195      0   0
  59345.087496       -0.696     0.201      0   0
  59345.088908       1.858      0.200      0   0
  59345.089615       1.968      0.200      0   0
  59347.165174       -2.802     0.196      0   0
  59347.165880       -1.935     0.196      0   0
  59347.166589       -4.061     0.196      0   0
  59349.156919       1.677      0.194      0   0
  59349.159037       0.724      0.194      0   0
  59349.159743       2.045      0.195      0   0
  59351.095299       3.229      0.199      0   0
  59351.096005       1.539      0.199      0   0
  59351.097417       0.629      0.199      0   0
  59352.132027       0.491      0.196      0   0
  59352.134142       1.053      0.195      0   0
  59352.134848       -0.236     0.195      0   0
  59358.106134       2.204      0.216      0   0
  59358.106840       4.348      0.216      0   0
  59358.108959       5.673      0.216      0   0
  59359.054266       1.143      0.217      0   0
  59359.056384       1.230      0.218      0   0
  59359.057090       0.803      0.218      0   0
  59360.145042       3.290      0.210      0   0
  59360.146454       4.504      0.210      0   0
  59360.147195       4.142      0.209      0   0
