#epoch value error jitter_flag offset_flag
  59332.836022       -1.370     0.162      0   0
  59332.840022       -2.074     0.160      0   0
  59332.847022       -0.987     0.162      0   0
  59334.861022       0.284      0.170      0   0
  59334.868022       -0.167     0.170      0   0
  59334.872022       -0.809     0.170      0   0
  59336.947022       -1.691     0.172      0   0
  59336.958022       0.141      0.172      0   0
  59336.962022       1.028      0.172      0   0
  59337.837022       -1.373     0.168      0   0
  59337.844022       -1.391     0.169      0   0
  59337.852022       -1.425     0.170      0   0
  59338.901022       -4.251     0.172      0   0
  59338.908022       -2.152     0.172      0   0
  59338.912022       -2.065     0.172      0   0
  59339.831022       2.413      0.166      0   0
  59339.835022       2.587      0.167      0   0
  59339.839022       2.260      0.167      0   0
  59341.879022       -0.825     0.171      0   0
  59341.883022       -0.282     0.171      0   0
  59341.886022       -2.256     0.171      0   0
  59342.827022       2.969      0.166      0   0
  59342.835022       3.508      0.167      0   0
  59342.838022       2.157      0.168      0   0
  59343.864022       -1.467     0.171      0   0
  59343.872022       -0.375     0.171      0   0
  59343.875022       0.238      0.172      0   0
  59348.951022       1.144      0.157      0   0
  59348.959022       2.201      0.157      0   0
  59348.970022       1.220      0.157      0   0
  59351.925022       2.105      0.154      0   0
  59351.929022       2.686      0.154      0   0
  59351.933022       2.909      0.154      0   0
  59352.840022       -1.399     0.167      0   0
  59352.851022       -1.424     0.168      0   0
  59352.855022       -2.927     0.169      0   0
  59354.913022       3.573      0.171      0   0
  59354.921022       2.322      0.171      0   0
  59354.928022       2.579      0.171      0   0
  59356.918022       3.625      0.169      0   0
  59356.929022       3.251      0.169      0   0
  59356.933022       4.605      0.169      0   0
  59357.975022       5.077      0.172      0   0
  59357.982022       3.576      0.172      0   0
  59357.990022       3.288      0.172      0   0
  59358.889022       0.254      0.170      0   0
  59358.893022       -0.296     0.170      0   0
  59358.897022       0.553      0.170      0   0
  59359.898022       2.500      0.171      0   0
  59359.901022       3.774      0.171      0   0
  59359.913022       3.551      0.171      0   0
