#epoch value error jitter_flag offset_flag
  59332.189797       0.458      0.175      0   0
  59332.197387       2.910      0.175      0   0
  59332.200011       1.735      0.175      0   0
  59334.234566       0.851      0.173      0   0
  59334.237103       1.987      0.173      0   0
  59334.239600       2.424      0.173      0   0
  59335.326035       -2.561     0.175      0   0
  59335.330868       -1.537     0.175      0   0
  59335.333272       -2.981     0.175      0   0
  59336.173315       0.236      0.172      0   0
  59336.175692       -1.289     0.172      0   0
  59336.181796       -1.628     0.172      0   0
  59337.233449       0.645      0.175      0   0
  59337.235931       0.810      0.175      0   0
  59337.244221       1.752      0.175      0   0
  59338.188239       -1.207     0.182      0   0
  59338.190732       -0.652     0.181      0   0
  59338.193250       -0.761     0.182      0   0
  59339.264851       0.208      0.179      0   0
  59339.274735       1.607      0.179      0   0
  59339.345059       1.015      0.179      0   0
  59341.205674       -2.354     0.179      0   0
  59341.213678       -3.217     0.178      0   0
  59341.216302       -3.498     0.178      0   0
  59342.213085       2.702      0.177      0   0
  59342.215868       3.862      0.176      0   0
  59342.218582       3.238      0.176      0   0
  59345.350049       0.396      0.178      0   0
  59345.352391       0.697      0.178      0   0
  59345.358459       0.736      0.179      0   0
  59346.170515       0.031      0.182      0   0
  59346.172885       1.513      0.182      0   0
  59346.177612       1.929      0.182      0   0
  59347.291118       -2.526     0.180      0   0
  59347.296123       -3.568     0.179      0   0
  59347.311002       -3.853     0.181      0   0
  59348.287651       -0.128     0.177      0   0
  59348.290178       -0.579     0.178      0   0
  59348.292681       1.308      0.177      0   0
  59349.121628       1.745      0.175      0   0
  59349.126921       1.471      0.175      0   0
  59349.129550       0.533      0.174      0   0
  59350.304057       -2.159     0.176      0   0
  59350.306325       -2.512     0.176      0   0
  59350.313185       -1.562     0.175      0   0
  59351.202848       2.522      0.173      0   0
  59351.209430       2.306      0.173      0   0
  59351.214571       2.577      0.173      0   0
  59352.100400       -1.013     0.171      0   0
  59352.102986       -1.223     0.171      0   0
  59352.111932       -0.830     0.171      0   0
  59353.256297       -1.017     0.183      0   0
  59353.261287       -2.909     0.184      0   0
  59353.273571       -2.050     0.184      0   0
  59354.281496       4.563      0.187      0   0
  59354.290542       3.585      0.188      0   0
  59354.297835       4.271      0.189      0   0
  59355.149128       0.314      0.179      0   0
  59355.151962       0.496      0.180      0   0
  59355.159002       0.792      0.179      0   0
  59356.201900       -0.609     0.178      0   0
  59356.211845       -1.232     0.178      0   0
  59356.217239       -1.117     0.178      0   0
  59357.255224       2.302      0.188      0   0
  59357.265503       1.459      0.188      0   0
  59357.277188       3.494      0.188      0   0
  59358.119845       -1.335     0.178      0   0
  59358.129676       -1.507     0.179      0   0
  59358.137335       -0.473     0.178      0   0
  59359.215201       -4.170     0.178      0   0
  59359.265786       0.097      0.177      0   0
  59359.269109       -0.931     0.177      0   0
