# time Tc_folded Tref_folded model model_err 
59329.394057 0.000000 0.000000    -1.633449     0.608083 
59329.405285 0.000000 0.000000    -1.634749     0.607482 
59329.416513 0.000000 0.000000    -1.636053     0.606880 
59329.427741 0.000000 0.000000    -1.637359     0.606278 
59329.438969 0.000000 0.000000    -1.638669     0.605675 
59329.450197 0.000000 0.000000    -1.639983     0.605072 
59329.461424 0.000000 0.000000    -1.641299     0.604468 
59329.472652 0.000000 0.000000    -1.642619     0.603863 
59329.483880 0.000000 0.000000    -1.643942     0.603258 
59329.495108 0.000000 0.000000    -1.645269     0.602653 
59329.506336 0.000000 0.000000    -1.646598     0.602046 
59329.517564 0.000000 0.000000    -1.647931     0.601440 
59329.528792 0.000000 0.000000    -1.649267     0.600832 
59329.540020 0.000000 0.000000    -1.650606     0.600224 
59329.551247 0.000000 0.000000    -1.651949     0.599616 
59329.562475 0.000000 0.000000    -1.653294     0.599007 
59329.573703 0.000000 0.000000    -1.654643     0.598397 
59329.584931 0.000000 0.000000    -1.655995     0.597787 
59329.596159 0.000000 0.000000    -1.657350     0.597177 
59329.607387 0.000000 0.000000    -1.658708     0.596566 
59329.618615 0.000000 0.000000    -1.660069     0.595954 
59329.629842 0.000000 0.000000    -1.661433     0.595342 
59329.641070 0.000000 0.000000    -1.662800     0.594729 
59329.652298 0.000000 0.000000    -1.664171     0.594116 
59329.663526 0.000000 0.000000    -1.665544     0.593502 
59329.674754 0.000000 0.000000    -1.666920     0.592887 
59329.685982 0.000000 0.000000    -1.668300     0.592272 
59329.697210 0.000000 0.000000    -1.669682     0.591657 
59329.708438 0.000000 0.000000    -1.671067     0.591041 
59329.719665 0.000000 0.000000    -1.672456     0.590425 
59329.730893 0.000000 0.000000    -1.673847     0.589808 
59329.742121 0.000000 0.000000    -1.675241     0.589190 
59329.753349 0.000000 0.000000    -1.676638     0.588572 
59329.764577 0.000000 0.000000    -1.678038     0.587954 
59329.775805 0.000000 0.000000    -1.679441     0.587335 
59329.787033 0.000000 0.000000    -1.680847     0.586715 
59329.798261 0.000000 0.000000    -1.682256     0.586095 
59329.809488 0.000000 0.000000    -1.683668     0.585474 
59329.820716 0.000000 0.000000    -1.685082     0.584853 
59329.831944 0.000000 0.000000    -1.686499     0.584232 
59329.843172 0.000000 0.000000    -1.687919     0.583610 
59329.854400 0.000000 0.000000    -1.689342     0.582987 
59329.865628 0.000000 0.000000    -1.690768     0.582364 
59329.876856 0.000000 0.000000    -1.692196     0.581741 
59329.888084 0.000000 0.000000    -1.693628     0.581117 
