  2453642.591083     0.996736     0.001561 0 -1 -1 
  2453642.592701     1.007627     0.001578 0 -1 -1 
  2453642.594238     0.995543     0.001650 0 -1 -1 
  2453642.597390     1.014519     0.001588 0 -1 -1 
  2453642.605135     0.997195     0.001561 0 -1 -1 
  2453642.610105     0.999770     0.001565 0 -1 -1 
  2453642.611663     0.996277     0.001468 0 -1 -1 
  2453642.616551     1.006051     0.001483 0 -1 -1 
  2453642.618088     0.996552     0.001469 0 -1 -1 
  2453642.619640     1.002721     0.001478 0 -1 -1 
  2453642.621192     0.994260     0.001557 0 -1 -1 
  2453642.622841     1.002905     0.001478 0 -1 -1 
  2453642.624399     1.003367     0.001386 0 -1 -1 
  2453642.625932     1.002167     0.001477 0 -1 -1 
  2453642.629183     0.998573     0.001472 0 -1 -1 
  2453642.630739     1.001521     0.001476 0 -1 -1 
  2453642.635574     1.005125     0.001481 0 -1 -1 
  2453642.637128     1.002259     0.001477 0 -1 -1 
  2453642.638688     0.998298     0.001471 0 -1 -1 
  2453642.640244     1.003830     0.001572 0 -1 -1 
  2453642.641897     0.994077     0.001465 0 -1 -1 
  2453642.643453     0.993985     0.001465 0 -1 -1 
  2453642.645017     1.002351     0.001477 0 -1 -1 
  2453642.646576     1.001521     0.001476 0 -1 -1 
  2453642.648290     1.004292     0.001480 0 -1 -1 
  2453642.649841     0.998573     0.001472 0 -1 -1 
  2453642.651397     0.998665     0.001472 0 -1 -1 
  2453642.652963     1.004384     0.001480 0 -1 -1 
  2453642.656223     1.003645     0.001479 0 -1 -1 
  2453642.657766     1.000230     0.001474 0 -1 -1 
  2453642.659297     0.998389     0.001471 0 -1 -1 
  2453642.661020     1.005495     0.001482 0 -1 -1 
  2453642.662523     1.004384     0.001480 0 -1 -1 
  2453642.664075     0.999586     0.001473 0 -1 -1 
  2453642.665633     1.002721     0.001478 0 -1 -1 
  2453642.667391     1.003645     0.001479 0 -1 -1 
  2453642.668950     0.997654     0.001470 0 -1 -1 
  2453642.670444     0.998298     0.001471 0 -1 -1 
  2453642.672012     1.003922     0.001479 0 -1 -1 
  2453642.680073     0.989601     0.001458 0 -1 -1 
  2453642.681646     0.990695     0.001460 0 -1 -1 
  2453642.684720     0.983513     0.001449 0 -1 -1 
  2453642.686419     0.976832     0.001440 0 -1 -1 
  2453642.687998     0.978994     0.001443 0 -1 -1 
  2453642.689570     0.979716     0.001444 0 -1 -1 
  2453642.691125     0.976383     0.001439 0 -1 -1 
  2453642.692845     0.980347     0.001445 0 -1 -1 
  2453642.694381     0.980167     0.001535 0 -1 -1 
  2453642.695886     0.980257     0.001445 0 -1 -1 
  2453642.697423     0.977102     0.001440 0 -1 -1 
  2453642.699131     0.979355     0.001533 0 -1 -1 
  2453642.700701     0.975933     0.001438 0 -1 -1 
  2453642.702251     0.972344     0.001433 0 -1 -1 
  2453642.703790     0.976113     0.001528 0 -1 -1 
  2453642.706970     0.977822     0.001441 0 -1 -1 
  2453642.714880     0.968768     0.001517 0 -1 -1 
  2453642.716443     0.976203     0.001528 0 -1 -1 
  2453642.718142     0.978633     0.001532 0 -1 -1 
  2453642.719652     0.978003     0.001531 0 -1 -1 
  2453642.721227     0.978363     0.001532 0 -1 -1 
  2453642.722772     0.975394     0.001527 0 -1 -1 
  2453642.724483     0.975304     0.001527 0 -1 -1 
  2453642.726033     0.974316     0.001526 0 -1 -1 
  2453642.727599     0.975753     0.001528 0 -1 -1 
  2453642.730869     0.979625     0.001444 0 -1 -1 
  2453642.732429     0.986870     0.001454 0 -1 -1 
  2453642.734009     0.989145     0.001458 0 -1 -1 
  2453642.735567     0.992796     0.001554 0 -1 -1 
  2453642.738862     1.004292     0.001572 0 -1 -1 
  2453642.740412     1.001890     0.001569 0 -1 -1 
  2453642.741950     0.996644     0.001469 0 -1 -1 
  2453642.743670     0.995085     0.001466 0 -1 -1 
  2453642.745229     1.000415     0.001474 0 -1 -1 
  2453642.746814     1.003645     0.001571 0 -1 -1 
  2453642.748383     1.006607     0.001483 0 -1 -1 
  2453642.750093     0.991517     0.001552 0 -1 -1 
  2453642.751633     0.999125     0.001564 0 -1 -1 
  2453642.753177     1.001798     0.001569 0 -1 -1 
  2453642.761039     0.994626     0.001466 0 -1 -1 
  2453642.762741     0.999494     0.001473 0 -1 -1 
  2453642.765888     1.001521     0.001476 0 -1 -1 
  2453642.767475     0.999494     0.001473 0 -1 -1 
  2453642.769196     0.991243     0.001461 0 -1 -1 
