  2453642.609020     1.003136     0.001571 0 -1 -1 
  2453642.610352     0.996323     0.001652 0 -1 -1 
  2453642.611605     1.002028     0.001661 0 -1 -1 
  2453642.612780     0.998252     0.001655 0 -1 -1 
  2453642.614140     1.003414     0.001664 0 -1 -1 
  2453642.615315     0.996965     0.001653 0 -1 -1 
  2453642.616460     1.002028     0.001569 0 -1 -1 
  2453642.617621     0.996690     0.004957 0 -1 -1 
  2453642.618959     0.996690     0.001561 0 -1 -1 
  2453642.620133     0.999171     0.001656 0 -1 -1 
  2453642.621309     0.996782     0.001653 0 -1 -1 
  2453642.622484     0.998895     0.001656 0 -1 -1 
  2453642.623865     0.996414     0.001652 0 -1 -1 
  2453642.625038     0.997608     0.001562 0 -1 -1 
  2453642.626283     1.000184     0.001566 0 -1 -1 
  2453642.627494     1.001014     0.001660 0 -1 -1 
  2453642.628944     0.998987     0.003496 0 -1 -1 
  2453642.630159     1.002305     0.001569 0 -1 -1 
  2453642.631408     1.000737     0.001567 0 -1 -1 
  2453642.632651     1.001475     0.001568 0 -1 -1 
  2453642.634168     0.994214     0.001648 0 -1 -1 
  2453642.635431     0.993025     0.001646 0 -1 -1 
  2453642.636751     1.000092     0.001566 0 -1 -1 
  2453642.638024     1.007674     0.001578 0 -1 -1 
  2453642.639545     0.998619     0.001656 0 -1 -1 
  2453642.641799     0.996873     0.001561 0 -1 -1 
  2453642.642948     1.000276     0.001658 0 -1 -1 
  2453642.644250     1.002305     0.001569 0 -1 -1 
  2453642.645383     1.003044     0.001663 0 -1 -1 
  2453642.646492     0.997792     0.001562 0 -1 -1 
  2453642.647739     1.007117     0.001577 0 -1 -1 
  2453642.649252     1.001106     0.001567 0 -1 -1 
  2453642.650529     1.002213     0.001569 0 -1 -1 
  2453642.651775     0.996965     0.001561 0 -1 -1 
  2453642.653023     0.994947     0.001649 0 -1 -1 
  2453642.654559     1.005727     0.001575 0 -1 -1 
  2453642.655806     0.988826     0.001639 0 -1 -1 
  2453642.657063     0.995497     0.001559 0 -1 -1 
  2453642.658351     1.000737     0.001659 0 -1 -1 
  2453642.659907     0.995589     0.001559 0 -1 -1 
  2453642.661166     1.000000     0.001566 0 -1 -1 
  2453642.662447     1.001659     0.001568 0 -1 -1 
  2453642.663772     0.996414     0.001652 0 -1 -1 
  2453642.665289     0.993390     0.001647 0 -1 -1 
  2453642.666535     1.000553     0.001659 0 -1 -1 
  2453642.667764     0.999079     0.001656 0 -1 -1 
  2453642.668903     0.997057     0.001653 0 -1 -1 
  2453642.671262     0.996690     0.001652 0 -1 -1 
  2453642.672395     1.006375     0.001576 0 -1 -1 
  2453642.673525     0.989100     0.001640 0 -1 -1 
  2453642.674889     0.999540     0.001657 0 -1 -1 
  2453642.676037     0.989008     0.001640 0 -1 -1 
  2453642.677195     0.998435     0.001655 0 -1 -1 
  2453642.678335     0.987097     0.001636 0 -1 -1 
  2453642.679701     0.991562     0.001553 0 -1 -1 
  2453642.680863     0.986279     0.001544 0 -1 -1 
  2453642.682025     0.979039     0.001623 0 -1 -1 
  2453642.683189     0.976068     0.001618 0 -1 -1 
  2453642.684568     0.974092     0.001615 0 -1 -1 
  2453642.685741     0.983739     0.001540 0 -1 -1 
  2453642.686894     0.971225     0.001610 0 -1 -1 
  2453642.688043     0.978678     0.001623 0 -1 -1 
  2453642.689594     0.976338     0.001619 0 -1 -1 
  2453642.690840     0.981025     0.001626 0 -1 -1 
  2453642.692115     0.977327     0.001530 0 -1 -1 
  2453642.693369     0.970868     0.001610 0 -1 -1 
  2453642.694915     0.974631     0.001526 0 -1 -1 
  2453642.696174     0.982381     0.001538 0 -1 -1 
  2453642.697438     0.977507     0.001621 0 -1 -1 
  2453642.698724     0.983015     0.001630 0 -1 -1 
  2453642.700259     0.973554     0.001614 0 -1 -1 
  2453642.701515     0.975349     0.001617 0 -1 -1 
  2453642.702779     0.980212     0.001625 0 -1 -1 
  2453642.704048     0.975349     0.001617 0 -1 -1 
  2453642.705595     0.967654     0.001604 0 -1 -1 
  2453642.706867     0.986370     0.001544 0 -1 -1 
  2453642.708147     0.963030     0.001597 0 -1 -1 
  2453642.709375     0.970868     0.001520 0 -1 -1 
  2453642.710661     0.970063     0.001608 0 -1 -1 
  2453642.711816     0.986370     0.001635 0 -1 -1 
  2453642.712955     0.973285     0.001614 0 -1 -1 
  2453642.714106     0.976158     0.001618 0 -1 -1 
  2453642.715386     0.973913     0.001615 0 -1 -1 
  2453642.716527     0.987188     0.004728 0 -1 -1 
