#epoch value error jitter_flag offset_flag
  59332.836022       0.175      0.001      0   0
  59332.840022       0.174      0.001      0   0
  59332.847022       0.174      0.001      0   0
  59334.861022       0.174      0.001      0   0
  59334.868022       0.174      0.001      0   0
  59334.872022       0.174      0.001      0   0
  59336.947022       0.174      0.001      0   0
  59336.958022       0.175      0.001      0   0
  59336.962022       0.174      0.001      0   0
  59337.837022       0.175      0.001      0   0
  59337.844022       0.174      0.001      0   0
  59337.852022       0.175      0.001      0   0
  59338.901022       0.174      0.001      0   0
  59338.908022       0.174      0.001      0   0
  59338.912022       0.174      0.001      0   0
  59339.831022       0.174      0.001      0   0
  59339.835022       0.173      0.001      0   0
  59339.839022       0.174      0.001      0   0
  59341.879022       0.174      0.001      0   0
  59341.883022       0.174      0.001      0   0
  59341.886022       0.174      0.001      0   0
  59342.827022       0.175      0.001      0   0
  59342.835022       0.176      0.001      0   0
  59342.838022       0.176      0.001      0   0
  59343.864022       0.177      0.001      0   0
  59343.872022       0.175      0.001      0   0
  59343.875022       0.174      0.001      0   0
  59348.951022       0.173      0.001      0   0
  59348.959022       0.173      0.001      0   0
  59348.970022       0.175      0.001      0   0
  59351.925022       0.174      0.001      0   0
  59351.929022       0.175      0.001      0   0
  59351.933022       0.174      0.001      0   0
  59352.840022       0.177      0.001      0   0
  59352.851022       0.177      0.001      0   0
  59352.855022       0.174      0.001      0   0
  59354.913022       0.177      0.001      0   0
  59354.921022       0.174      0.001      0   0
  59354.928022       0.174      0.001      0   0
  59356.918022       0.174      0.001      0   0
  59356.929022       0.174      0.001      0   0
  59356.933022       0.176      0.001      0   0
  59357.975022       0.174      0.001      0   0
  59357.982022       0.174      0.001      0   0
  59357.990022       0.175      0.001      0   0
  59358.889022       0.174      0.001      0   0
  59358.893022       0.173      0.001      0   0
  59358.897022       0.177      0.001      0   0
  59359.898022       0.175      0.001      0   0
  59359.901022       0.176      0.001      0   0
  59359.913022       0.175      0.001      0   0
