  2459422.028697         0.999750         0.000205 0 -1 -1
  2459422.030086         1.000049         0.000205 0 -1 -1
  2459422.031475         1.000001         0.000205 0 -1 -1
  2459422.032864         1.000085         0.000205 0 -1 -1
  2459422.034253         0.999876         0.000205 0 -1 -1
  2459422.035642         0.999977         0.000205 0 -1 -1
  2459422.037031         0.999761         0.000205 0 -1 -1
  2459422.038420         0.999983         0.000205 0 -1 -1
  2459422.039808         1.000125         0.000205 0 -1 -1
  2459422.041197         1.000677         0.000205 0 -1 -1
  2459422.042586         0.999702         0.000205 0 -1 -1
  2459422.043975         1.000092         0.000205 0 -1 -1
  2459422.045364         1.000053         0.000205 0 -1 -1
  2459422.046753         1.000408         0.000205 0 -1 -1
  2459422.048142         0.999741         0.000205 0 -1 -1
  2459422.049531         0.999955         0.000205 0 -1 -1
  2459422.050920         0.999475         0.000205 0 -1 -1
  2459422.052308         1.000144         0.000205 0 -1 -1
  2459422.053697         1.000056         0.000205 0 -1 -1
  2459422.055086         0.999994         0.000205 0 -1 -1
  2459422.056475         1.000070         0.000205 0 -1 -1
  2459422.057864         0.999391         0.000205 0 -1 -1
  2459422.059253         0.998283         0.000205 0 -1 -1
  2459422.060642         0.996489         0.000205 0 -1 -1
  2459422.062031         0.994639         0.000205 0 -1 -1
  2459422.063420         0.992328         0.000204 0 -1 -1
  2459422.064809         0.990167         0.000204 0 -1 -1
  2459422.066197         0.988225         0.000204 0 -1 -1
  2459422.067586         0.986490         0.000204 0 -1 -1
  2459422.068975         0.983365         0.000204 0 -1 -1
  2459422.070364         0.981628         0.000203 0 -1 -1
  2459422.071753         0.980499         0.000203 0 -1 -1
  2459422.073142         0.978567         0.000203 0 -1 -1
  2459422.074531         0.977830         0.000203 0 -1 -1
  2459422.075920         0.977402         0.000203 0 -1 -1
  2459422.077309         0.977125         0.000203 0 -1 -1
  2459422.078697         0.976390         0.000203 0 -1 -1
  2459422.080086         0.976140         0.000203 0 -1 -1
  2459422.081475         0.976285         0.000203 0 -1 -1
  2459422.082864         0.975958         0.000203 0 -1 -1
  2459422.084253         0.975308         0.000203 0 -1 -1
  2459422.085642         0.974978         0.000203 0 -1 -1
  2459422.087031         0.974847         0.000203 0 -1 -1
  2459422.088420         0.974901         0.000203 0 -1 -1
  2459422.089809         0.975323         0.000203 0 -1 -1
  2459422.091197         0.975579         0.000203 0 -1 -1
  2459422.092586         0.975394         0.000203 0 -1 -1
  2459422.093975         0.975937         0.000203 0 -1 -1
  2459422.095364         0.975732         0.000203 0 -1 -1
  2459422.096753         0.976219         0.000203 0 -1 -1
  2459422.098142         0.975462         0.000203 0 -1 -1
  2459422.099531         0.976156         0.000203 0 -1 -1
  2459422.100920         0.975849         0.000203 0 -1 -1
  2459422.102309         0.975934         0.000203 0 -1 -1
  2459422.103698         0.975373         0.000203 0 -1 -1
  2459422.105086         0.975762         0.000203 0 -1 -1
  2459422.106475         0.976060         0.000203 0 -1 -1
  2459422.107864         0.975694         0.000203 0 -1 -1
  2459422.109253         0.976722         0.000203 0 -1 -1
  2459422.110642         0.976630         0.000203 0 -1 -1
  2459422.112031         0.976902         0.000203 0 -1 -1
  2459422.113420         0.978185         0.000203 0 -1 -1
  2459422.114809         0.978329         0.000203 0 -1 -1
  2459422.116198         0.979466         0.000203 0 -1 -1
  2459422.117586         0.981645         0.000203 0 -1 -1
  2459422.118975         0.983464         0.000204 0 -1 -1
  2459422.120364         0.985648         0.000204 0 -1 -1
  2459422.121753         0.988020         0.000204 0 -1 -1
  2459422.123142         0.989751         0.000204 0 -1 -1
  2459422.124531         0.991704         0.000204 0 -1 -1
  2459422.125920         0.994334         0.000205 0 -1 -1
  2459422.127309         0.996123         0.000205 0 -1 -1
  2459422.128698         0.997462         0.000205 0 -1 -1
  2459422.130086         0.999528         0.000205 0 -1 -1
  2459422.131475         1.000030         0.000205 0 -1 -1
  2459422.132864         0.999964         0.000205 0 -1 -1
  2459422.134253         1.000170         0.000205 0 -1 -1
  2459422.135642         1.000051         0.000205 0 -1 -1
  2459422.137031         1.000164         0.000205 0 -1 -1
  2459422.138420         0.999837         0.000205 0 -1 -1
  2459422.139809         1.000091         0.000205 0 -1 -1
  2459422.141198         1.000019         0.000205 0 -1 -1
  2459422.142586         0.999762         0.000205 0 -1 -1
  2459422.143975         1.000380         0.000205 0 -1 -1
  2459422.145364         0.999863         0.000205 0 -1 -1
  2459422.146753         1.000271         0.000205 0 -1 -1
  2459422.148142         1.000322         0.000205 0 -1 -1
  2459422.149531         1.000124         0.000205 0 -1 -1
  2459422.150920         0.999860         0.000205 0 -1 -1
  2459422.152309         1.000087         0.000205 0 -1 -1
  2459422.153698         0.999478         0.000205 0 -1 -1
  2459422.155087         0.999992         0.000205 0 -1 -1
  2459422.156475         1.000386         0.000205 0 -1 -1
  2459422.157864         1.000410         0.000205 0 -1 -1
  2459422.159253         1.000444         0.000205 0 -1 -1
  2459422.160642         1.000063         0.000205 0 -1 -1
  2459424.246758         1.000387         0.000206 0 -1 -1
