  2453644.831496     1.001383     0.001752 0 -1 -1 
  2453644.832635     1.011486     0.001677 0 -1 -1 
  2453644.833786     1.002305     0.001754 0 -1 -1 
  2453644.834922     0.998068     0.001747 0 -1 -1 
  2453644.836216     0.996965     0.001653 0 -1 -1 
  2453644.837378     0.994214     0.001740 0 -1 -1 
  2453644.838523     0.994489     0.001740 0 -1 -1 
  2453644.839675     1.000829     0.001659 0 -1 -1 
  2453644.841019     1.002398     0.001662 0 -1 -1 
  2453644.842161     0.995222     0.001650 0 -1 -1 
  2453644.843295     0.997057     0.001653 0 -1 -1 
  2453644.844379     0.999540     0.001657 0 -1 -1 
  2453644.845683     0.995405     0.001742 0 -1 -1 
  2453644.846825     1.008788     0.001672 0 -1 -1 
  2453644.847960     1.001106     0.001660 0 -1 -1 
  2453644.849100     1.006190     0.001761 0 -1 -1 
  2453644.850410     1.002582     0.001939 0 -1 -1 
  2453644.851552     0.995405     0.001650 0 -1 -1 
  2453644.852683     1.000829     0.001751 0 -1 -1 
  2453644.853814     0.996690     0.001652 0 -1 -1 
  2453644.855061     0.999632     0.001657 0 -1 -1 
  2453644.856117     1.001659     0.001661 0 -1 -1 
  2453644.857209     0.994123     0.001648 0 -1 -1 
  2453644.858284     0.995314     0.001650 0 -1 -1 
  2453644.859577     0.995956     0.001651 0 -1 -1 
  2453644.860648     0.992750     0.001646 0 -1 -1 
  2453644.861789     1.003876     0.001664 0 -1 -1 
  2453644.862934     1.000000     0.001658 0 -1 -1 
  2453644.864230     1.001198     0.001660 0 -1 -1 
  2453644.866440     0.994397     0.001649 0 -1 -1 
  2453644.867579     1.003414     0.001664 0 -1 -1 
  2453644.869950     1.000000     0.001658 0 -1 -1 
  2453644.871060     0.997700     0.001654 0 -1 -1 
  2453644.872197     0.996965     0.001653 0 -1 -1 
  2453644.873495     1.006561     0.001669 0 -1 -1 
  2453644.874614     0.999355     0.001657 0 -1 -1 
  2453644.875688     1.004523     0.001665 0 -1 -1 
  2453644.876822     1.000000     0.001566 0 -1 -1 
  2453644.878123     1.007952     0.001671 0 -1 -1 
  2453644.879265     0.988007     0.001638 0 -1 -1 
  2453644.880337     1.000184     0.001658 0 -1 -1 
  2453644.881489     0.996965     0.001653 0 -1 -1 
  2453644.882714     1.001567     0.001660 0 -1 -1 
  2453644.883789     1.001567     0.001660 0 -1 -1 
  2453644.886065     1.002952     0.001663 0 -1 -1 
  2453644.887302     0.999263     0.001657 0 -1 -1 
  2453644.888439     1.004801     0.001666 0 -1 -1 
  2453644.889589     0.993208     0.001647 0 -1 -1 
  2453644.890676     0.992202     0.001554 0 -1 -1 
  2453644.891981     0.998987     0.001656 0 -1 -1 
  2453644.893140     0.994947     0.001649 0 -1 -1 
  2453644.894274     0.996782     0.001653 0 -1 -1 
  2453644.895361     0.986734     0.001636 0 -1 -1 
  2453644.896635     0.991745     0.001644 0 -1 -1 
  2453644.897710     0.996598     0.001652 0 -1 -1 
  2453644.898798     0.990467     0.001642 0 -1 -1 
  2453644.899901     0.998068     0.001655 0 -1 -1 
  2453644.901202     0.982924     0.001720 0 -1 -1 
  2453644.902340     0.972120     0.001701 0 -1 -1 
  2453644.903473     0.976068     0.001618 0 -1 -1 
  2453644.904634     0.978859     0.001623 0 -1 -1 
  2453644.905933     0.982291     0.001629 0 -1 -1 
  2453644.907006     0.982562     0.001538 0 -1 -1 
  2453644.908158     0.971046     0.001699 0 -1 -1 
  2453644.909296     0.986370     0.001635 0 -1 -1 
  2453644.910529     0.977507     0.001711 0 -1 -1 
  2453644.911680     0.988371     0.001639 0 -1 -1 
  2453644.912832     0.970063     0.001698 0 -1 -1 
  2453644.913962     0.977958     0.001621 0 -1 -1 
  2453644.915241     0.982019     0.001718 0 -1 -1 
  2453644.916323     0.978498     0.001622 0 -1 -1 
  2453644.917515     0.980393     0.001625 0 -1 -1 
  2453644.918663     0.975618     0.001707 0 -1 -1 
  2453644.919896     0.970868     0.001699 0 -1 -1 
  2453644.921046     0.982019     0.001718 0 -1 -1 
  2453644.922198     0.989008     0.001731 0 -1 -1 
  2453644.923350     0.980302     0.001625 0 -1 -1 
  2453644.924636     0.977057     0.001620 0 -1 -1 
  2453644.925782     0.974092     0.001705 0 -1 -1 
  2453644.926931     0.968902     0.001696 0 -1 -1 
  2453644.928019     0.976877     0.001620 0 -1 -1 
  2453644.929305     0.988371     0.001639 0 -1 -1 
  2453644.930393     0.974631     0.001616 0 -1 -1 
  2453644.931541     0.967832     0.001605 0 -1 -1 
  2453644.932630     0.982291     0.001629 0 -1 -1 
  2453644.933909     0.981115     0.001627 0 -1 -1 
  2453644.935060     0.982110     0.001628 0 -1 -1 
  2453644.936130     0.987097     0.001636 0 -1 -1 
  2453644.937274     0.989646     0.001641 0 -1 -1 
  2453644.938501     0.971046     0.001610 0 -1 -1 
  2453644.939645     0.987370     0.001637 0 -1 -1 
  2453644.940796     0.972210     0.001701 0 -1 -1 
  2453644.941954     0.977597     0.001621 0 -1 -1 
  2453644.943232     0.981929     0.001628 0 -1 -1 
  2453644.944383     0.973016     0.001703 0 -1 -1 
  2453644.945471     0.975618     0.001707 0 -1 -1 
