#epoch value error jitter_flag offset_flag
  59332.189797       1.675      0.950      0   0
  59332.197387       -1.558     0.950      0   0
  59332.200011       -1.908     0.950      0   0
  59334.234566       -1.325     0.950      0   0
  59334.237103       -3.108     0.950      0   0
  59334.239600       0.358      0.950      0   0
  59335.326035       5.192      0.950      0   0
  59335.330868       2.692      0.950      0   0
  59335.333272       5.458      0.950      0   0
  59336.173315       0.442      0.950      0   0
  59336.175692       2.908      0.950      0   0
  59336.181796       0.525      0.950      0   0
  59337.233449       2.325      0.950      0   0
  59337.235931       2.625      0.950      0   0
  59337.244221       1.158      0.950      0   0
  59338.188239       0.375      0.950      0   0
  59338.190732       -4.425     0.950      0   0
  59338.193250       1.892      0.950      0   0
  59339.264851       -0.458     0.950      0   0
  59339.274735       -3.508     0.950      0   0
  59339.345059       2.008      0.950      0   0
  59341.205674       -3.258     0.950      0   0
  59341.213678       -2.608     0.950      0   0
  59341.216302       -1.858     0.950      0   0
  59342.213085       0.758      0.950      0   0
  59342.215868       0.658      0.950      0   0
  59342.218582       0.225      0.950      0   0
  59345.350049       -0.342     0.950      0   0
  59345.352391       0.642      0.950      0   0
  59345.358459       1.758      0.950      0   0
  59346.170515       4.775      0.950      0   0
  59346.172885       2.525      0.950      0   0
  59346.177612       3.358      0.950      0   0
  59347.291118       0.808      0.950      0   0
  59347.296123       0.992      0.950      0   0
  59347.311002       2.258      0.950      0   0
  59348.287651       0.292      0.950      0   0
  59348.290178       -0.592     0.950      0   0
  59348.292681       -0.508     0.950      0   0
  59349.121628       -3.192     0.950      0   0
  59349.126921       -3.458     0.950      0   0
  59349.129550       -2.925     0.950      0   0
  59350.304057       3.708      0.950      0   0
  59350.306325       4.992      0.950      0   0
  59350.313185       6.025      0.950      0   0
  59351.202848       -4.958     0.950      0   0
  59351.209430       -2.025     0.950      0   0
  59351.214571       -3.758     0.950      0   0
  59352.100400       5.958      0.950      0   0
  59352.102986       5.275      0.950      0   0
  59352.111932       6.125      0.950      0   0
  59353.256297       -1.308     0.950      0   0
  59353.261287       -0.958     0.950      0   0
  59353.273571       -1.225     0.950      0   0
  59354.281496       -0.525     0.950      0   0
  59354.290542       -1.975     0.950      0   0
  59354.297835       -0.975     0.950      0   0
  59355.149128       -1.425     0.950      0   0
  59355.151962       -2.458     0.950      0   0
  59355.159002       -2.108     0.950      0   0
  59356.201900       -6.158     0.950      0   0
  59356.211845       -0.492     0.950      0   0
  59356.217239       -3.842     0.950      0   0
  59357.255224       -7.992     0.950      0   0
  59357.265503       -3.458     0.950      0   0
  59357.277188       -4.008     0.950      0   0
  59358.119845       -0.758     0.950      0   0
  59358.129676       1.958      0.950      0   0
  59358.137335       -0.225     0.950      0   0
  59359.215201       6.592      0.950      0   0
  59359.265786       4.908      0.950      0   0
  59359.269109       4.892      0.950      0   0
