  2452898.801699   186.717000     1.480000 0 0 -1 
  2453180.919636   153.226000     1.609000 0 0 -1 
  2453240.899265   121.542000     1.139000 0 0 -1 
  2453303.751138  -202.928000     1.244000 0 0 -1 
  2453303.754332  -203.187000     1.139000 0 0 -1 
  2453551.964270  -126.301000     1.205000 0 0 -1 
  2453694.691603   -84.160000     1.180000 0 0 -1 
  2453695.688895   125.535000     1.259000 0 0 -1 
  2453696.701661  -206.994000     1.302000 0 0 -1 
  2453723.713350    -2.524000     1.217000 0 0 -1 
  2453926.035902   159.489000     1.193000 0 0 -1 
  2453926.888518  -141.263000     1.107000 0 0 -1 
  2453927.930496    53.300000     1.157000 0 0 -1 
  2453934.845959   179.802000     1.224000 0 0 -1 
  2453968.722787    57.606000     0.787000 0 0 -1 
  2453968.724975    57.726000     0.802000 0 0 -1 
  2453968.727197    56.423000     0.832000 0 0 -1 
  2453968.729500    56.045000     0.755000 0 0 -1 
  2453968.731977    54.711000     0.848000 0 0 -1 
  2453968.734361    52.911000     0.798000 0 0 -1 
  2453968.736757    50.628000     0.789000 0 0 -1 
  2453968.934315   -58.550000     0.715000 0 0 -1 
  2453968.956097   -69.951000     0.771000 0 0 -1 
  2453968.978493   -79.481000     0.754000 0 0 -1 
  2453969.003424   -95.622000     0.750000 0 0 -1 
  2453969.033620  -112.396000     0.898000 0 0 -1 
