# time Tc_folded Tref_folded model model_err 
59318.650141 0.000000 0.000000     0.000135     0.844515 
59318.687751 0.000000 0.000000     0.000031     0.844515 
59318.725361 0.000000 0.000000     0.000006     0.844515 
59318.762971 0.000000 0.000000     0.000001     0.844515 
59318.800582 0.000000 0.000000     0.000000     0.844515 
59318.838192 0.000000 0.000000     0.000000     0.844515 
59318.875802 0.000000 0.000000     0.000000     0.844515 
59318.913412 0.000000 0.000000     0.000000     0.844515 
59318.951022 0.000000 0.000000     0.000000     0.844515 
59318.988632 0.000000 0.000000     0.000000     0.844515 
59319.026243 0.000000 0.000000     0.000000     0.844515 
59319.063853 0.000000 0.000000     0.000000     0.844515 
59319.101463 0.000000 0.000000     0.000000     0.844515 
59319.139073 0.000000 0.000000     0.000000     0.844515 
59319.176683 0.000000 0.000000     0.000000     0.844515 
59319.214293 0.000000 0.000000     0.000000     0.844515 
59319.251903 0.000000 0.000000     0.000000     0.844515 
59319.289514 0.000000 0.000000     0.000000     0.844515 
59319.327124 0.000000 0.000000     0.000000     0.844515 
59319.364734 0.000000 0.000000     0.000000     0.844515 
59319.402344 0.000000 0.000000     0.000000     0.844515 
59319.439954 0.000000 0.000000     0.000000     0.844515 
59319.477564 0.000000 0.000000     0.000000     0.844515 
59319.515175 0.000000 0.000000     0.000000     0.844515 
59319.552785 0.000000 0.000000     0.000000     0.844515 
59319.590395 0.000000 0.000000     0.000000     0.844515 
59319.628005 0.000000 0.000000     0.000000     0.844515 
59319.665615 0.000000 0.000000     0.000000     0.844515 
59319.703225 0.000000 0.000000     0.000000     0.844515 
59319.740836 0.000000 0.000000     0.000000     0.844515 
59319.778446 0.000000 0.000000     0.000000     0.844515 
59319.816056 0.000000 0.000000     0.000000     0.844515 
59319.853666 0.000000 0.000000     0.000000     0.844515 
59319.891276 0.000000 0.000000     0.000000     0.844515 
59319.928886 0.000000 0.000000     0.000000     0.844515 
59319.966496 0.000000 0.000000     0.000000     0.844515 
59320.004107 0.000000 0.000000     0.000000     0.844515 
59320.041717 0.000000 0.000000     0.000000     0.844515 
59320.079327 0.000000 0.000000     0.000000     0.844515 
59320.116937 0.000000 0.000000     0.000000     0.844515 
59320.154547 0.000000 0.000000     0.000000     0.844515 
59320.192157 0.000000 0.000000     0.000000     0.844515 
59320.229768 0.000000 0.000000     0.000000     0.844515 
59320.267378 0.000000 0.000000     0.000000     0.844515 
59320.304988 0.000000 0.000000     0.000000     0.844515 
59320.342598 0.000000 0.000000     0.000000     0.844515 
59320.380208 0.000000 0.000000     0.000000     0.844515 
59320.417818 0.000000 0.000000     0.000000     0.844515 
59320.455428 0.000000 0.000000     0.000000     0.844515 
59320.493039 0.000000 0.000000     0.000000     0.844515 
59320.530649 0.000000 0.000000     0.000000     0.844515 
59320.568259 0.000000 0.000000     0.000000     0.844515 
59320.605869 0.000000 0.000000     0.000000     0.844515 
59320.643479 0.000000 0.000000     0.000000     0.844515 
59320.681089 0.000000 0.000000     0.000000     0.844515 
59320.718700 0.000000 0.000000     0.000000     0.844515 
59320.756310 0.000000 0.000000     0.000000     0.844515 
59320.793920 0.000000 0.000000     0.000000     0.844515 
59320.831530 0.000000 0.000000     0.000000     0.844515 
59320.869140 0.000000 0.000000     0.000000     0.844515 
59320.906750 0.000000 0.000000     0.000000     0.844515 
59320.944360 0.000000 0.000000     0.000002     0.844515 
59320.981971 0.000000 0.000000     0.000008     0.844515 
59321.019581 0.000000 0.000000     0.000036     0.844515 
59321.057191 0.000000 0.000000     0.000128     0.844515 
59321.094801 0.000000 0.000000     0.000370     0.844512 
59321.132411 0.000000 0.000000     0.000813     0.844475 
59321.170021 0.000000 0.000000     0.001121     0.844197 
59321.207632 0.000000 0.000000    -0.000265     0.842607 
59321.245242 0.000000 0.000000    -0.007139     0.835892 
59321.282852 0.000000 0.000000    -0.025423     0.814612 
59321.320462 0.000000 0.000000    -0.060169     0.762522 
59321.358072 0.000000 0.000000    -0.109956     0.660110 
59321.395682 0.000000 0.000000    -0.162966     0.500553 
59321.433293 0.000000 0.000000    -0.200308     0.452113 
59321.470903 0.000000 0.000000    -0.206657     0.614555 
59321.508513 0.000000 0.000000    -0.180265     0.736232 
59321.546123 0.000000 0.000000    -0.133578     0.802251 
59321.583733 0.000000 0.000000    -0.084360     0.831312 
59321.621343 0.000000 0.000000    -0.045514     0.841321 
59321.658953 0.000000 0.000000    -0.021015     0.843929 
59321.696564 0.000000 0.000000    -0.008316     0.844434 
59321.734174 0.000000 0.000000    -0.002825     0.844507 
59321.771784 0.000000 0.000000    -0.000834     0.844515 
59321.809394 0.000000 0.000000    -0.000268     0.844515 
59321.847004 0.000000 0.000000    -0.000348     0.844515 
59321.884614 0.000000 0.000000    -0.001292     0.844515 
59321.922225 0.000000 0.000000    -0.004693     0.844509 
59321.959835 0.000000 0.000000    -0.014788     0.844456 
59321.997445 0.000000 0.000000    -0.040202     0.844067 
59322.035055 0.000000 0.000000    -0.094255     0.841956 
59322.072665 0.000000 0.000000    -0.190560     0.833475 
59322.110275 0.000000 0.000000    -0.332186     0.807835 
59322.147885 0.000000 0.000000    -0.499248     0.747610 
59322.185496 0.000000 0.000000    -0.646850     0.633411 
59322.223106 0.000000 0.000000    -0.722466     0.469088 
59322.260716 0.000000 0.000000    -0.695560     0.480720 
59322.298326 0.000000 0.000000    -0.577218     0.644111 
59322.335936 0.000000 0.000000    -0.412875     0.753727 
59322.373546 0.000000 0.000000    -0.254545     0.810675 
59322.411157 0.000000 0.000000    -0.135262     0.834508 
59322.448767 0.000000 0.000000    -0.061951     0.842239 
59322.486377 0.000000 0.000000    -0.024456     0.844124 
59322.523987 0.000000 0.000000    -0.008322     0.844465 
59322.561597 0.000000 0.000000    -0.002441     0.844510 
59322.599207 0.000000 0.000000    -0.000617     0.844515 
59322.636817 0.000000 0.000000    -0.000134     0.844515 
59322.674428 0.000000 0.000000    -0.000025     0.844515 
59322.712038 0.000000 0.000000    -0.000004     0.844515 
59322.749648 0.000000 0.000000    -0.000001     0.844515 
59322.787258 0.000000 0.000000    -0.000000     0.844515 
59322.824868 0.000000 0.000000     0.000000     0.844515 
59322.862478 0.000000 0.000000     0.000001     0.844515 
59322.900089 0.000000 0.000000     0.000007     0.844515 
59322.937699 0.000000 0.000000     0.000036     0.844515 
59322.975309 0.000000 0.000000     0.000155     0.844515 
59323.012919 0.000000 0.000000     0.000568     0.844514 
59323.050529 0.000000 0.000000     0.001741     0.844503 
59323.088139 0.000000 0.000000     0.004391     0.844405 
59323.125750 0.000000 0.000000     0.008813     0.843762 
59323.163360 0.000000 0.000000     0.012975     0.840650 
59323.200970 0.000000 0.000000     0.009878     0.829437 
59323.238580 0.000000 0.000000    -0.012848     0.798670 
59323.276190 0.000000 0.000000    -0.067088     0.731969 
59323.313800 0.000000 0.000000    -0.152532     0.613419 
59323.351410 0.000000 0.000000    -0.248216     0.457099 
59323.389021 0.000000 0.000000    -0.318795     0.487491 
59323.426631 0.000000 0.000000    -0.335270     0.642763 
59323.464241 0.000000 0.000000    -0.293940     0.749048 
59323.501851 0.000000 0.000000    -0.217014     0.806780 
59323.539461 0.000000 0.000000    -0.135771     0.832499 
59323.577071 0.000000 0.000000    -0.072282     0.841534 
59323.614682 0.000000 0.000000    -0.032842     0.843952 
59323.652292 0.000000 0.000000    -0.012763     0.844435 
59323.689902 0.000000 0.000000    -0.004249     0.844507 
59323.727512 0.000000 0.000000    -0.001214     0.844515 
59323.765122 0.000000 0.000000    -0.000298     0.844515 
59323.802732 0.000000 0.000000    -0.000063     0.844515 
59323.840342 0.000000 0.000000    -0.000012     0.844515 
59323.877953 0.000000 0.000000    -0.000003     0.844515 
59323.915563 0.000000 0.000000    -0.000008     0.844515 
59323.953173 0.000000 0.000000    -0.000036     0.844515 
59323.990783 0.000000 0.000000    -0.000153     0.844515 
59324.028393 0.000000 0.000000    -0.000556     0.844513 
59324.066003 0.000000 0.000000    -0.001728     0.844485 
59324.103614 0.000000 0.000000    -0.004604     0.844263 
59324.141224 0.000000 0.000000    -0.010494     0.842936 
59324.178834 0.000000 0.000000    -0.020425     0.837098 
59324.216444 0.000000 0.000000    -0.033860     0.817900 
59324.254054 0.000000 0.000000    -0.047640     0.769452 
59324.291664 0.000000 0.000000    -0.056590     0.671848 
59324.329274 0.000000 0.000000    -0.056295     0.514806 
59324.366885 0.000000 0.000000    -0.046256     0.443285 
59324.404495 0.000000 0.000000    -0.030577     0.603767 
59324.442105 0.000000 0.000000    -0.015294     0.730433 
59324.479715 0.000000 0.000000    -0.004678     0.799751 
59324.517325 0.000000 0.000000     0.000461     0.830469 
59324.554935 0.000000 0.000000     0.001781     0.841108 
59324.592546 0.000000 0.000000     0.001422     0.843890 
59324.630156 0.000000 0.000000     0.000767     0.844429 
59324.667766 0.000000 0.000000     0.000322     0.844506 
59324.705376 0.000000 0.000000     0.000112     0.844515 
59324.742986 0.000000 0.000000     0.000050     0.844515 
59324.780596 0.000000 0.000000     0.000107     0.844515 
59324.818207 0.000000 0.000000     0.000461     0.844515 
59324.855817 0.000000 0.000000     0.001823     0.844514 
59324.893427 0.000000 0.000000     0.006238     0.844495 
59324.931037 0.000000 0.000000     0.018418     0.844342 
59324.968647 0.000000 0.000000     0.046914     0.843379 
59325.006257 0.000000 0.000000     0.103077     0.838925 
59325.043867 0.000000 0.000000     0.195333     0.823538 
59325.081478 0.000000 0.000000     0.319234     0.782907 
59325.119088 0.000000 0.000000     0.449921     0.697745 
59325.156698 0.000000 0.000000     0.546806     0.552955 
59325.194308 0.000000 0.000000     0.573038     0.429249 
59325.231918 0.000000 0.000000     0.517815     0.565983 
59325.269528 0.000000 0.000000     0.403462     0.706309 
59325.307139 0.000000 0.000000     0.271061     0.787377 
59325.344749 0.000000 0.000000     0.157027     0.825416 
59325.382359 0.000000 0.000000     0.078439     0.839533 
59325.419969 0.000000 0.000000     0.033788     0.843526 
59325.457579 0.000000 0.000000     0.012551     0.844368 
59325.495189 0.000000 0.000000     0.004021     0.844499 
59325.532799 0.000000 0.000000     0.001111     0.844514 
59325.570410 0.000000 0.000000     0.000265     0.844515 
59325.608020 0.000000 0.000000     0.000054     0.844515 
59325.645630 0.000000 0.000000     0.000010     0.844515 
59325.683240 0.000000 0.000000     0.000001     0.844515 
59325.720850 0.000000 0.000000     0.000000     0.844515 
59325.758460 0.000000 0.000000     0.000000     0.844515 
59325.796071 0.000000 0.000000    -0.000000     0.844515 
59325.833681 0.000000 0.000000    -0.000000     0.844515 
59325.871291 0.000000 0.000000    -0.000001     0.844515 
59325.908901 0.000000 0.000000    -0.000007     0.844515 
59325.946511 0.000000 0.000000    -0.000042     0.844515 
59325.984121 0.000000 0.000000    -0.000219     0.844515 
59326.021731 0.000000 0.000000    -0.000990     0.844515 
59326.059342 0.000000 0.000000    -0.003858     0.844508 
59326.096952 0.000000 0.000000    -0.012950     0.844441 
59326.134562 0.000000 0.000000    -0.037449     0.843969 
59326.172172 0.000000 0.000000    -0.093297     0.841503 
59326.209782 0.000000 0.000000    -0.200256     0.831944 
59326.247392 0.000000 0.000000    -0.370342     0.803932 
59326.285003 0.000000 0.000000    -0.590121     0.739802 
59326.322613 0.000000 0.000000    -0.810251     0.620783 
59326.360223 0.000000 0.000000    -0.958655     0.457680 
59326.397833 0.000000 0.000000    -0.977451     0.493016 
59326.435443 0.000000 0.000000    -0.858909     0.653746 
59326.473053 0.000000 0.000000    -0.650505     0.758756 
59326.510664 0.000000 0.000000    -0.424662     0.812799 
59326.548274 0.000000 0.000000    -0.238982     0.835209 
59326.585884 0.000000 0.000000    -0.115948     0.842413 
59326.623494 0.000000 0.000000    -0.048505     0.844156 
59326.661104 0.000000 0.000000    -0.017498     0.844469 
59326.698714 0.000000 0.000000    -0.005444     0.844511 
59326.736324 0.000000 0.000000    -0.001461     0.844515 
59326.773935 0.000000 0.000000    -0.000336     0.844515 
59326.811545 0.000000 0.000000    -0.000052     0.844515 
59326.849155 0.000000 0.000000     0.000073     0.844515 
59326.886765 0.000000 0.000000     0.000404     0.844515 
59326.924375 0.000000 0.000000     0.001671     0.844514 
59326.961985 0.000000 0.000000     0.005938     0.844506 
59326.999596 0.000000 0.000000     0.018205     0.844426 
59327.037206 0.000000 0.000000     0.048157     0.843880 
59327.074816 0.000000 0.000000     0.109901     0.841125 
59327.112426 0.000000 0.000000     0.216360     0.830760 
59327.150036 0.000000 0.000000     0.367427     0.801142 
59327.187646 0.000000 0.000000     0.538234     0.734665 
59327.225256 0.000000 0.000000     0.680100     0.613202 
59327.262867 0.000000 0.000000     0.741276     0.452136 
59327.300477 0.000000 0.000000     0.696953     0.499236 
59327.338087 0.000000 0.000000     0.565280     0.657905 
59327.375697 0.000000 0.000000     0.395537     0.760672 
59327.413307 0.000000 0.000000     0.238787     0.813506 
59327.450917 0.000000 0.000000     0.124388     0.835411 
59327.488528 0.000000 0.000000     0.055917     0.842456 
59327.526138 0.000000 0.000000     0.021695     0.844163 
59327.563748 0.000000 0.000000     0.007266     0.844470 
59327.601358 0.000000 0.000000     0.002101     0.844511 
59327.638968 0.000000 0.000000     0.000524     0.844515 
59327.676578 0.000000 0.000000     0.000110     0.844515 
59327.714188 0.000000 0.000000    -0.000001     0.844515 
59327.751799 0.000000 0.000000    -0.000121     0.844515 
59327.789409 0.000000 0.000000    -0.000602     0.844515 
59327.827019 0.000000 0.000000    -0.002515     0.844514 
59327.864629 0.000000 0.000000    -0.009059     0.844501 
59327.902239 0.000000 0.000000    -0.028177     0.844388 
59327.939849 0.000000 0.000000    -0.075665     0.843654 
59327.977460 0.000000 0.000000    -0.175410     0.840122 
59328.015070 0.000000 0.000000    -0.351021     0.827449 
59328.052680 0.000000 0.000000    -0.606324     0.792797 
59328.090290 0.000000 0.000000    -0.903954     0.717908 
59328.127900 0.000000 0.000000    -1.163165     0.585929 
