# time Tc_folded Tref_folded model model_err 
59329.481866 0.000000 0.000000    -5.285365     0.780389 
59329.519476 0.000000 0.000000    -5.296366     0.779776 
59329.557086 0.000000 0.000000    -5.306877     0.779151 
59329.594696 0.000000 0.000000    -5.316890     0.778514 
59329.632306 0.000000 0.000000    -5.326398     0.777865 
59329.669917 0.000000 0.000000    -5.335397     0.777204 
59329.707527 0.000000 0.000000    -5.343878     0.776530 
59329.745137 0.000000 0.000000    -5.351838     0.775844 
59329.782747 0.000000 0.000000    -5.359270     0.775147 
59329.820357 0.000000 0.000000    -5.366168     0.774436 
59329.857967 0.000000 0.000000    -5.372528     0.773714 
59329.895578 0.000000 0.000000    -5.378344     0.772979 
59329.933188 0.000000 0.000000    -5.383611     0.772232 
59329.970798 0.000000 0.000000    -5.388325     0.771473 
59330.008408 0.000000 0.000000    -5.392481     0.770701 
59330.046018 0.000000 0.000000    -5.396075     0.769917 
59330.083628 0.000000 0.000000    -5.399103     0.769121 
59330.121238 0.000000 0.000000    -5.401560     0.768313 
59330.158849 0.000000 0.000000    -5.403444     0.767492 
59330.196459 0.000000 0.000000    -5.404751     0.766660 
59330.234069 0.000000 0.000000    -5.405477     0.765815 
59330.271679 0.000000 0.000000    -5.405620     0.764958 
59330.309289 0.000000 0.000000    -5.405177     0.764089 
59330.346899 0.000000 0.000000    -5.404145     0.763209 
59330.384510 0.000000 0.000000    -5.402523     0.762316 
59330.422120 0.000000 0.000000    -5.400308     0.761412 
59330.459730 0.000000 0.000000    -5.397499     0.760496 
59330.497340 0.000000 0.000000    -5.394093     0.759568 
59330.534950 0.000000 0.000000    -5.390091     0.758629 
59330.572560 0.000000 0.000000    -5.385490     0.757678 
59330.610170 0.000000 0.000000    -5.380290     0.756716 
59330.647781 0.000000 0.000000    -5.374491     0.755743 
59330.685391 0.000000 0.000000    -5.368092     0.754759 
59330.723001 0.000000 0.000000    -5.361093     0.753764 
59330.760611 0.000000 0.000000    -5.353495     0.752758 
59330.798221 0.000000 0.000000    -5.345299     0.751741 
59330.835831 0.000000 0.000000    -5.336504     0.750713 
