# time flux flux_error jitter offset subset 
       10.382746  0.99917 0.00050 0 -1 -1 
       10.384135  1.00025 0.00050 0 -1 -1 
       10.385524  0.99989 0.00050 0 -1 -1 
       10.386913  1.00071 0.00050 0 -1 -1 
       10.388302  0.99978 0.00050 0 -1 -1 
       10.389691  1.00000 0.00050 0 -1 -1 
       10.391080  0.99982 0.00050 0 -1 -1 
       10.392469  1.00085 0.00050 0 -1 -1 
       10.393858  1.00058 0.00050 0 -1 -1 
       10.395246  0.99947 0.00050 0 -1 -1 
       10.396635  1.00002 0.00050 0 -1 -1 
       10.398024  0.99981 0.00050 0 -1 -1 
       10.399413  1.00019 0.00050 0 -1 -1 
       10.400802  0.99985 0.00050 0 -1 -1 
       10.402191  0.99987 0.00050 0 -1 -1 
       10.403580  0.99975 0.00050 0 -1 -1 
       10.404969  0.99997 0.00050 0 -1 -1 
       10.406358  1.00021 0.00050 0 -1 -1 
       10.407746  0.99971 0.00050 0 -1 -1 
       10.409135  0.99969 0.00050 0 -1 -1 
       10.410524  1.00026 0.00050 0 -1 -1 
       10.411913  0.99999 0.00050 0 -1 -1 
       10.413302  1.00029 0.00050 0 -1 -1 
       10.414691  0.99998 0.00050 0 -1 -1 
       10.416080  1.00003 0.00050 0 -1 -1 
       10.417469  0.99883 0.00050 0 -1 -1 
       10.418858  0.99869 0.00050 0 -1 -1 
       10.420246  0.99834 0.00050 0 -1 -1 
       10.421635  0.99645 0.00050 0 -1 -1 
       10.423024  0.99552 0.00050 0 -1 -1 
       10.424413  0.99442 0.00050 0 -1 -1 
       10.425802  0.99377 0.00050 0 -1 -1 
       10.427191  0.99265 0.00050 0 -1 -1 
       10.428580  0.99149 0.00050 0 -1 -1 
       10.429969  0.99230 0.00050 0 -1 -1 
       10.431358  0.99075 0.00050 0 -1 -1 
       10.432746  0.98990 0.00050 0 -1 -1 
       10.434135  0.99119 0.00050 0 -1 -1 
       10.435524  0.99011 0.00050 0 -1 -1 
       10.436913  0.98970 0.00050 0 -1 -1 
       10.438302  0.99045 0.00050 0 -1 -1 
       10.439691  0.99030 0.00050 0 -1 -1 
       10.441080  0.98964 0.00050 0 -1 -1 
       10.442469  0.98890 0.00050 0 -1 -1 
       10.443858  0.98830 0.00050 0 -1 -1 
       10.445246  0.98877 0.00050 0 -1 -1 
       10.446635  0.98985 0.00050 0 -1 -1 
       10.448024  0.98769 0.00050 0 -1 -1 
       10.449413  0.98942 0.00050 0 -1 -1 
       10.450802  0.98895 0.00050 0 -1 -1 
       10.452191  0.98792 0.00050 0 -1 -1 
       10.453580  0.98875 0.00050 0 -1 -1 
       10.454969  0.98963 0.00050 0 -1 -1 
       10.456358  0.98848 0.00050 0 -1 -1 
       10.457746  0.98798 0.00050 0 -1 -1 
       10.459135  0.98821 0.00050 0 -1 -1 
       10.460524  0.98855 0.00050 0 -1 -1 
       10.461913  0.98832 0.00050 0 -1 -1 
       10.463302  0.98897 0.00050 0 -1 -1 
       10.464691  0.98782 0.00050 0 -1 -1 
       10.466080  0.98796 0.00050 0 -1 -1 
       10.467469  0.98792 0.00050 0 -1 -1 
       10.468858  0.98805 0.00050 0 -1 -1 
       10.470246  0.98772 0.00050 0 -1 -1 
       10.471635  0.98858 0.00050 0 -1 -1 
       10.473024  0.98857 0.00050 0 -1 -1 
       10.474413  0.98811 0.00050 0 -1 -1 
       10.475802  0.98766 0.00050 0 -1 -1 
       10.477191  0.98897 0.00050 0 -1 -1 
       10.478580  0.98760 0.00050 0 -1 -1 
       10.479969  0.98809 0.00050 0 -1 -1 
       10.481358  0.98866 0.00050 0 -1 -1 
       10.482746  0.98773 0.00050 0 -1 -1 
       10.484135  0.98714 0.00050 0 -1 -1 
       10.485524  0.98672 0.00050 0 -1 -1 
       10.486913  0.98672 0.00050 0 -1 -1 
       10.488302  0.98824 0.00050 0 -1 -1 
       10.489691  0.98789 0.00050 0 -1 -1 
       10.491080  0.98771 0.00050 0 -1 -1 
       10.492469  0.98730 0.00050 0 -1 -1 
       10.493858  0.98760 0.00050 0 -1 -1 
       10.495246  0.98859 0.00050 0 -1 -1 
       10.496635  0.98797 0.00050 0 -1 -1 
       10.498024  0.98683 0.00050 0 -1 -1 
       10.499413  0.98729 0.00050 0 -1 -1 
       10.500802  0.98713 0.00050 0 -1 -1 
       10.502191  0.98792 0.00050 0 -1 -1 
       10.503580  0.98785 0.00050 0 -1 -1 
       10.504969  0.98825 0.00050 0 -1 -1 
       10.506358  0.98849 0.00050 0 -1 -1 
       10.507746  0.98777 0.00050 0 -1 -1 
       10.509135  0.98787 0.00050 0 -1 -1 
       10.510524  0.98873 0.00050 0 -1 -1 
       10.511913  0.98855 0.00050 0 -1 -1 
       10.513302  0.98868 0.00050 0 -1 -1 
       10.514691  0.98867 0.00050 0 -1 -1 
       10.516080  0.98835 0.00050 0 -1 -1 
       10.517469  0.98784 0.00050 0 -1 -1 
       10.518858  0.98875 0.00050 0 -1 -1 
       10.520246  0.98865 0.00050 0 -1 -1 
       10.521635  0.98846 0.00050 0 -1 -1 
       10.523024  0.98898 0.00050 0 -1 -1 
       10.524413  0.98957 0.00050 0 -1 -1 
       10.525802  0.98986 0.00050 0 -1 -1 
       10.527191  0.98882 0.00050 0 -1 -1 
       10.528580  0.98897 0.00050 0 -1 -1 
       10.529969  0.98856 0.00050 0 -1 -1 
       10.531358  0.98942 0.00050 0 -1 -1 
       10.532746  0.98970 0.00050 0 -1 -1 
       10.534135  0.98908 0.00050 0 -1 -1 
       10.535524  0.98983 0.00050 0 -1 -1 
       10.536913  0.99002 0.00050 0 -1 -1 
       10.538302  0.98886 0.00050 0 -1 -1 
       10.539691  0.98947 0.00050 0 -1 -1 
       10.541080  0.99135 0.00050 0 -1 -1 
       10.542469  0.99049 0.00050 0 -1 -1 
       10.543858  0.99058 0.00050 0 -1 -1 
       10.545246  0.99074 0.00050 0 -1 -1 
       10.546635  0.99080 0.00050 0 -1 -1 
       10.548024  0.99054 0.00050 0 -1 -1 
       10.549413  0.99234 0.00050 0 -1 -1 
       10.550802  0.99245 0.00050 0 -1 -1 
       10.552191  0.99344 0.00050 0 -1 -1 
       10.553580  0.99421 0.00050 0 -1 -1 
       10.554969  0.99570 0.00050 0 -1 -1 
       10.556358  0.99647 0.00050 0 -1 -1 
       10.557746  0.99683 0.00050 0 -1 -1 
       10.559135  0.99786 0.00050 0 -1 -1 
       10.560524  0.99894 0.00050 0 -1 -1 
       10.561913  0.99920 0.00050 0 -1 -1 
       10.563302  1.00030 0.00050 0 -1 -1 
       10.564691  1.00066 0.00050 0 -1 -1 
       10.566080  0.99977 0.00050 0 -1 -1 
       10.567469  1.00065 0.00050 0 -1 -1 
       10.568858  0.99984 0.00050 0 -1 -1 
       10.570246  0.99952 0.00050 0 -1 -1 
       10.571635  0.99971 0.00050 0 -1 -1 
       10.573024  1.00119 0.00050 0 -1 -1 
       10.574413  0.99930 0.00050 0 -1 -1 
       10.575802  1.00030 0.00050 0 -1 -1 
       10.577191  0.99989 0.00050 0 -1 -1 
       10.578580  1.00021 0.00050 0 -1 -1 
       10.579969  0.99965 0.00050 0 -1 -1 
       10.581358  0.99961 0.00050 0 -1 -1 
       10.582746  1.00003 0.00050 0 -1 -1 
       10.584135  0.99970 0.00050 0 -1 -1 
       10.585524  1.00047 0.00050 0 -1 -1 
       10.586913  0.99979 0.00050 0 -1 -1 
       10.588302  0.99983 0.00050 0 -1 -1 
       10.589691  1.00043 0.00050 0 -1 -1 
       10.591080  0.99978 0.00050 0 -1 -1 
       10.592469  0.99866 0.00050 0 -1 -1 
       10.593858  1.00084 0.00050 0 -1 -1 
       10.595246  0.99969 0.00050 0 -1 -1 
       10.596635  0.99989 0.00050 0 -1 -1 
       10.598024  1.00024 0.00050 0 -1 -1 
       10.599413  0.99948 0.00050 0 -1 -1 
       10.600802  0.99986 0.00050 0 -1 -1 
       10.602191  1.00013 0.00050 0 -1 -1 
       10.603580  1.00050 0.00050 0 -1 -1 
       10.604969  0.99975 0.00050 0 -1 -1 
       10.606358  0.99969 0.00050 0 -1 -1 
       10.607746  0.99910 0.00050 0 -1 -1 
       10.609135  1.00080 0.00050 0 -1 -1 
       10.610524  1.00099 0.00050 0 -1 -1 
       10.611913  1.00078 0.00050 0 -1 -1 
       10.613302  1.00019 0.00050 0 -1 -1 
       10.614691  1.00006 0.00050 0 -1 -1 
       10.616080  1.00003 0.00050 0 -1 -1 
       10.617469  1.00021 0.00050 0 -1 -1 
       10.618858  0.99993 0.00050 0 -1 -1 
       10.620246  0.99991 0.00050 0 -1 -1 
       10.621635  0.99987 0.00050 0 -1 -1 
       10.623024  1.00049 0.00050 0 -1 -1 
       10.624413  0.99985 0.00050 0 -1 -1 
       10.625802  1.00023 0.00050 0 -1 -1 
       10.627191  0.99943 0.00050 0 -1 -1 
       10.628580  1.00005 0.00050 0 -1 -1 
       10.629969  1.00060 0.00050 0 -1 -1 
       10.631358  0.99993 0.00050 0 -1 -1 
       10.632746  1.00011 0.00050 0 -1 -1 
       10.634135  1.00062 0.00050 0 -1 -1 
       10.635524  1.00018 0.00050 0 -1 -1 
       10.636913  0.99936 0.00050 0 -1 -1 
       10.638302  1.00120 0.00050 0 -1 -1 
       10.639691  0.99961 0.00050 0 -1 -1 
       10.641080  0.99902 0.00050 0 -1 -1 
       10.642469  1.00077 0.00050 0 -1 -1 
       10.643858  0.99961 0.00050 0 -1 -1 
       10.645246  0.99972 0.00050 0 -1 -1 
       10.646635  1.00031 0.00050 0 -1 -1 
       10.648024  1.00007 0.00050 0 -1 -1 
       10.649413  0.99901 0.00050 0 -1 -1 
       10.650802  0.99950 0.00050 0 -1 -1 
       10.652191  0.99962 0.00050 0 -1 -1 
       10.653580  0.99929 0.00050 0 -1 -1 
       10.654969  1.00031 0.00050 0 -1 -1 
       10.656358  0.99906 0.00050 0 -1 -1 
       10.657746  0.99957 0.00050 0 -1 -1 
       10.659135  0.99965 0.00050 0 -1 -1 
       10.660524  0.99990 0.00050 0 -1 -1 
       10.661913  0.99967 0.00050 0 -1 -1 
       10.663302  1.00053 0.00050 0 -1 -1 
       10.664691  0.99994 0.00050 0 -1 -1 
       10.666080  0.99900 0.00050 0 -1 -1 
       10.667469  1.00098 0.00050 0 -1 -1 
       10.668858  1.00019 0.00050 0 -1 -1 
       10.670246  0.99944 0.00050 0 -1 -1 
       10.671635  0.99967 0.00050 0 -1 -1 
       10.673024  1.00133 0.00050 0 -1 -1 
       10.674413  1.00026 0.00050 0 -1 -1 
       10.675802  1.00014 0.00050 0 -1 -1 
       10.677191  1.00001 0.00050 0 -1 -1 
       10.678580  1.00007 0.00050 0 -1 -1 
       10.679969  1.00031 0.00050 0 -1 -1 
       10.681358  1.00039 0.00050 0 -1 -1 
       10.682746  1.00073 0.00050 0 -1 -1 
       10.684135  1.00034 0.00050 0 -1 -1 
       10.685524  0.99951 0.00050 0 -1 -1 
       10.686913  1.00083 0.00050 0 -1 -1 
       10.688302  1.00029 0.00050 0 -1 -1 
       10.689691  0.99962 0.00050 0 -1 -1 
       10.691080  1.00004 0.00050 0 -1 -1 
       10.692469  0.99983 0.00050 0 -1 -1 
       10.693858  1.00031 0.00050 0 -1 -1 
       10.695246  0.99967 0.00050 0 -1 -1 
       10.696635  0.99996 0.00050 0 -1 -1 
       10.698024  1.00042 0.00050 0 -1 -1 
       10.699413  1.00066 0.00050 0 -1 -1 
       10.700802  0.99981 0.00050 0 -1 -1 
       10.702191  1.00015 0.00050 0 -1 -1 
       10.703580  1.00014 0.00050 0 -1 -1 
       10.704969  0.99981 0.00050 0 -1 -1 
       10.706358  1.00107 0.00050 0 -1 -1 
       10.707746  0.99921 0.00050 0 -1 -1 
       10.709135  1.00046 0.00050 0 -1 -1 
       10.710524  1.00042 0.00050 0 -1 -1 
       10.711913  1.00065 0.00050 0 -1 -1 
       10.713302  1.00010 0.00050 0 -1 -1 
       10.714691  0.99984 0.00050 0 -1 -1 
       10.716080  0.99938 0.00050 0 -1 -1 
       10.717469  1.00025 0.00050 0 -1 -1 
       10.718858  1.00075 0.00050 0 -1 -1 
       10.720246  0.99960 0.00050 0 -1 -1 
       10.721635  0.99963 0.00050 0 -1 -1 
       10.723024  1.00002 0.00050 0 -1 -1 
       10.724413  0.99882 0.00050 0 -1 -1 
       10.725802  0.99962 0.00050 0 -1 -1 
       10.727191  1.00023 0.00050 0 -1 -1 
       10.728580  1.00011 0.00050 0 -1 -1 
       10.729969  1.00028 0.00050 0 -1 -1 
       10.731358  0.99937 0.00050 0 -1 -1 
       10.732746  0.99934 0.00050 0 -1 -1 
       10.734135  0.99994 0.00050 0 -1 -1 
       10.735524  1.00041 0.00050 0 -1 -1 
       10.736913  1.00048 0.00050 0 -1 -1 
