# time flux flux_error jitter offset subset 
       14.582175  0.99438 0.00050 0 -1 -1 
       14.583564  0.99245 0.00050 0 -1 -1 
       14.584953  0.99331 0.00050 0 -1 -1 
       14.586342  0.99273 0.00050 0 -1 -1 
       14.587731  0.99182 0.00050 0 -1 -1 
       14.589120  0.99208 0.00050 0 -1 -1 
       14.590509  0.99234 0.00050 0 -1 -1 
       14.591897  0.99138 0.00050 0 -1 -1 
       14.593286  0.99072 0.00050 0 -1 -1 
       14.594675  0.98976 0.00050 0 -1 -1 
       14.596064  0.99102 0.00050 0 -1 -1 
       14.597453  0.98996 0.00050 0 -1 -1 
       14.598842  0.98976 0.00050 0 -1 -1 
       14.600231  0.98849 0.00050 0 -1 -1 
       14.601620  0.98878 0.00050 0 -1 -1 
       14.603009  0.98935 0.00050 0 -1 -1 
       14.604397  0.98968 0.00050 0 -1 -1 
       14.605786  0.98953 0.00050 0 -1 -1 
       14.607175  0.98920 0.00050 0 -1 -1 
       14.608564  0.98922 0.00050 0 -1 -1 
       14.609953  0.98837 0.00050 0 -1 -1 
       14.611342  0.98857 0.00050 0 -1 -1 
       14.612731  0.98897 0.00050 0 -1 -1 
       14.614120  0.98818 0.00050 0 -1 -1 
       14.615509  0.98941 0.00050 0 -1 -1 
       14.616897  0.98839 0.00050 0 -1 -1 
       14.618286  0.98900 0.00050 0 -1 -1 
       14.619675  0.98850 0.00050 0 -1 -1 
       14.621064  0.98817 0.00050 0 -1 -1 
       14.622453  0.98832 0.00050 0 -1 -1 
       14.623842  0.98842 0.00050 0 -1 -1 
       14.625231  0.98866 0.00050 0 -1 -1 
       14.626620  0.98801 0.00050 0 -1 -1 
       14.628009  0.98781 0.00050 0 -1 -1 
       14.629397  0.98845 0.00050 0 -1 -1 
       14.630786  0.98868 0.00050 0 -1 -1 
       14.632175  0.98777 0.00050 0 -1 -1 
       14.633564  0.98846 0.00050 0 -1 -1 
       14.634953  0.98821 0.00050 0 -1 -1 
       14.636342  0.98901 0.00050 0 -1 -1 
       14.637731  0.98815 0.00050 0 -1 -1 
       14.639120  0.98793 0.00050 0 -1 -1 
       14.640509  0.98733 0.00050 0 -1 -1 
       14.641897  0.98702 0.00050 0 -1 -1 
       14.643286  0.98860 0.00050 0 -1 -1 
       14.644675  0.98802 0.00050 0 -1 -1 
       14.646064  0.98810 0.00050 0 -1 -1 
       14.647453  0.98865 0.00050 0 -1 -1 
       14.648842  0.98837 0.00050 0 -1 -1 
       14.650231  0.98780 0.00050 0 -1 -1 
       14.651620  0.98764 0.00050 0 -1 -1 
       14.653009  0.98756 0.00050 0 -1 -1 
       14.654397  0.98812 0.00050 0 -1 -1 
       14.655786  0.98755 0.00050 0 -1 -1 
       14.657175  0.98767 0.00050 0 -1 -1 
       14.658564  0.98822 0.00050 0 -1 -1 
       14.659953  0.98827 0.00050 0 -1 -1 
       14.661342  0.98756 0.00050 0 -1 -1 
       14.662731  0.98812 0.00050 0 -1 -1 
       14.664120  0.98758 0.00050 0 -1 -1 
       14.665509  0.98843 0.00050 0 -1 -1 
       14.666897  0.98751 0.00050 0 -1 -1 
       14.668286  0.98749 0.00050 0 -1 -1 
       14.669675  0.98722 0.00050 0 -1 -1 
       14.671064  0.98797 0.00050 0 -1 -1 
       14.672453  0.98813 0.00050 0 -1 -1 
       14.673842  0.98843 0.00050 0 -1 -1 
       14.675231  0.98939 0.00050 0 -1 -1 
       14.676620  0.98830 0.00050 0 -1 -1 
       14.678009  0.98814 0.00050 0 -1 -1 
       14.679397  0.98847 0.00050 0 -1 -1 
       14.680786  0.98828 0.00050 0 -1 -1 
       14.682175  0.98807 0.00050 0 -1 -1 
       14.683564  0.98900 0.00050 0 -1 -1 
       14.684953  0.98911 0.00050 0 -1 -1 
       14.686342  0.98902 0.00050 0 -1 -1 
       14.687731  0.98932 0.00050 0 -1 -1 
       14.689120  0.98897 0.00050 0 -1 -1 
       14.690509  0.98974 0.00050 0 -1 -1 
       14.691897  0.98977 0.00050 0 -1 -1 
       14.693286  0.98928 0.00050 0 -1 -1 
       14.694675  0.98980 0.00050 0 -1 -1 
       14.696064  0.98980 0.00050 0 -1 -1 
       14.697453  0.99033 0.00050 0 -1 -1 
       14.698842  0.98951 0.00050 0 -1 -1 
       14.700231  0.99095 0.00050 0 -1 -1 
       14.701620  0.99023 0.00050 0 -1 -1 
       14.703009  0.98981 0.00050 0 -1 -1 
       14.704397  0.99028 0.00050 0 -1 -1 
       14.705786  0.99158 0.00050 0 -1 -1 
       14.707175  0.99030 0.00050 0 -1 -1 
       14.708564  0.99242 0.00050 0 -1 -1 
       14.709953  0.99266 0.00050 0 -1 -1 
       14.711342  0.99321 0.00050 0 -1 -1 
       14.712731  0.99481 0.00050 0 -1 -1 
       14.714120  0.99539 0.00050 0 -1 -1 
       14.715509  0.99687 0.00050 0 -1 -1 
       14.716897  0.99782 0.00050 0 -1 -1 
       14.718286  0.99845 0.00050 0 -1 -1 
       14.719675  0.99896 0.00050 0 -1 -1 
       14.721064  1.00002 0.00050 0 -1 -1 
       14.722453  0.99983 0.00050 0 -1 -1 
       14.723842  0.99986 0.00050 0 -1 -1 
       14.725231  1.00053 0.00050 0 -1 -1 
       14.726620  0.99969 0.00050 0 -1 -1 
       14.728009  0.99991 0.00050 0 -1 -1 
       14.729397  0.99989 0.00050 0 -1 -1 
       14.730786  0.99978 0.00050 0 -1 -1 
       14.732175  0.99996 0.00050 0 -1 -1 
       14.733564  1.00081 0.00050 0 -1 -1 
       14.734953  1.00084 0.00050 0 -1 -1 
       14.736342  0.99969 0.00050 0 -1 -1 
       14.737731  0.99989 0.00050 0 -1 -1 
       14.739120  0.99937 0.00050 0 -1 -1 
       14.740509  1.00063 0.00050 0 -1 -1 
       14.741897  0.99897 0.00050 0 -1 -1 
       14.743286  1.00026 0.00050 0 -1 -1 
       14.744675  0.99962 0.00050 0 -1 -1 
       14.746064  1.00014 0.00050 0 -1 -1 
       14.747453  0.99980 0.00050 0 -1 -1 
       14.748842  1.00048 0.00050 0 -1 -1 
       14.750231  1.00034 0.00050 0 -1 -1 
       14.751620  0.99984 0.00050 0 -1 -1 
       14.753009  0.99985 0.00050 0 -1 -1 
       14.754397  1.00021 0.00050 0 -1 -1 
       14.755786  1.00028 0.00050 0 -1 -1 
       14.757175  0.99857 0.00050 0 -1 -1 
       14.758564  1.00023 0.00050 0 -1 -1 
       14.759953  0.99988 0.00050 0 -1 -1 
       14.761342  0.99990 0.00050 0 -1 -1 
       14.762731  0.99968 0.00050 0 -1 -1 
       14.764120  0.99989 0.00050 0 -1 -1 
       14.765509  1.00018 0.00050 0 -1 -1 
       14.766897  1.00037 0.00050 0 -1 -1 
       14.768286  0.99863 0.00050 0 -1 -1 
       14.769675  1.00090 0.00050 0 -1 -1 
       14.771064  1.00024 0.00050 0 -1 -1 
       14.772453  1.00031 0.00050 0 -1 -1 
       14.773842  1.00014 0.00050 0 -1 -1 
       14.775231  1.00005 0.00050 0 -1 -1 
       14.776620  1.00019 0.00050 0 -1 -1 
       14.778009  0.99954 0.00050 0 -1 -1 
       14.779397  0.99933 0.00050 0 -1 -1 
       14.780786  0.99949 0.00050 0 -1 -1 
       14.782175  0.99991 0.00050 0 -1 -1 
       14.783564  1.00046 0.00050 0 -1 -1 
       14.784953  0.99987 0.00050 0 -1 -1 
       14.786342  1.00050 0.00050 0 -1 -1 
       14.787731  0.99951 0.00050 0 -1 -1 
       14.789120  0.99963 0.00050 0 -1 -1 
       14.790509  0.99965 0.00050 0 -1 -1 
       14.791897  0.99930 0.00050 0 -1 -1 
       14.793286  1.00038 0.00050 0 -1 -1 
       14.794675  1.00018 0.00050 0 -1 -1 
       14.796064  1.00019 0.00050 0 -1 -1 
       14.797453  0.99921 0.00050 0 -1 -1 
       14.798842  1.00005 0.00050 0 -1 -1 
       14.800231  0.99980 0.00050 0 -1 -1 
       14.801620  0.99959 0.00050 0 -1 -1 
       14.803009  0.99951 0.00050 0 -1 -1 
       14.804397  0.99949 0.00050 0 -1 -1 
       14.805786  1.00078 0.00050 0 -1 -1 
       14.807175  0.99946 0.00050 0 -1 -1 
       14.808564  1.00007 0.00050 0 -1 -1 
       14.809953  0.99950 0.00050 0 -1 -1 
       14.811342  0.99988 0.00050 0 -1 -1 
       14.812731  1.00058 0.00050 0 -1 -1 
       14.814120  0.99979 0.00050 0 -1 -1 
       14.815509  0.99876 0.00050 0 -1 -1 
       14.816897  0.99976 0.00050 0 -1 -1 
       14.818286  0.99997 0.00050 0 -1 -1 
       14.819675  0.99995 0.00050 0 -1 -1 
       14.821064  1.00054 0.00050 0 -1 -1 
       14.822453  0.99946 0.00050 0 -1 -1 
       14.823842  0.99964 0.00050 0 -1 -1 
       14.825231  1.00126 0.00050 0 -1 -1 
       14.826620  0.99997 0.00050 0 -1 -1 
       14.828009  0.99899 0.00050 0 -1 -1 
       14.829397  1.00092 0.00050 0 -1 -1 
       14.830786  0.99935 0.00050 0 -1 -1 
       14.832175  0.99967 0.00050 0 -1 -1 
       14.833564  1.00043 0.00050 0 -1 -1 
       14.834953  1.00016 0.00050 0 -1 -1 
       14.836342  0.99989 0.00050 0 -1 -1 
       14.837731  1.00045 0.00050 0 -1 -1 
       14.839120  0.99970 0.00050 0 -1 -1 
       14.840509  1.00086 0.00050 0 -1 -1 
       14.841897  0.99980 0.00050 0 -1 -1 
       14.843286  0.99995 0.00050 0 -1 -1 
       14.844675  1.00033 0.00050 0 -1 -1 
       14.846064  0.99958 0.00050 0 -1 -1 
       14.847453  0.99896 0.00050 0 -1 -1 
       14.848842  1.00024 0.00050 0 -1 -1 
       14.850231  0.99987 0.00050 0 -1 -1 
       14.851620  1.00045 0.00050 0 -1 -1 
       14.853009  1.00102 0.00050 0 -1 -1 
       14.854397  1.00011 0.00050 0 -1 -1 
       14.855786  1.00010 0.00050 0 -1 -1 
       14.857175  1.00113 0.00050 0 -1 -1 
       14.858564  0.99975 0.00050 0 -1 -1 
       14.859953  0.99985 0.00050 0 -1 -1 
       14.861342  1.00006 0.00050 0 -1 -1 
       14.862731  0.99997 0.00050 0 -1 -1 
       14.864120  0.99939 0.00050 0 -1 -1 
       14.865509  1.00068 0.00050 0 -1 -1 
       14.866897  0.99956 0.00050 0 -1 -1 
       14.868286  0.99972 0.00050 0 -1 -1 
       14.869675  1.00061 0.00050 0 -1 -1 
       14.871064  0.99950 0.00050 0 -1 -1 
       14.872453  1.00005 0.00050 0 -1 -1 
       14.873842  1.00020 0.00050 0 -1 -1 
       14.875231  1.00005 0.00050 0 -1 -1 
       14.876620  1.00012 0.00050 0 -1 -1 
       14.878009  1.00024 0.00050 0 -1 -1 
       14.879397  1.00061 0.00050 0 -1 -1 
       14.880786  1.00068 0.00050 0 -1 -1 
       14.882175  0.99940 0.00050 0 -1 -1 
       14.883564  1.00010 0.00050 0 -1 -1 
       14.884953  1.00040 0.00050 0 -1 -1 
       14.886342  1.00077 0.00050 0 -1 -1 
       14.887731  0.99970 0.00050 0 -1 -1 
       14.889120  1.00016 0.00050 0 -1 -1 
       14.890509  1.00041 0.00050 0 -1 -1 
       14.891897  1.00050 0.00050 0 -1 -1 
       14.893286  0.99906 0.00050 0 -1 -1 
       14.894675  1.00001 0.00050 0 -1 -1 
       14.896064  0.99918 0.00050 0 -1 -1 
