59447.696405     0.998068     0.001027 0 -1 -1 
59447.697794     0.996280     0.001026 0 -1 -1 
59447.699183     0.997103     0.001025 0 -1 -1 
59447.700572     0.996953     0.001026 0 -1 -1 
59447.701960     0.995734     0.001025 0 -1 -1 
59447.703349     0.996869     0.001025 0 -1 -1 
59447.704738     0.996577     0.001026 0 -1 -1 
59447.706127     0.995609     0.001026 0 -1 -1 
59447.707516     1.000330     0.001027 0 -1 -1 
59447.708905     0.996481     0.001025 0 -1 -1 
59447.710294     0.996624     0.001026 0 -1 -1 
59447.711683     0.995377     0.001025 0 -1 -1 
59447.713072     0.997177     0.001026 0 -1 -1 
59447.714461     0.994687     0.001025 0 -1 -1 
59447.715850     0.996136     0.001025 0 -1 -1 
59447.718628     0.995697     0.001025 0 -1 -1 
59447.720017     0.995201     0.001025 0 -1 -1 
59447.721406     0.996556     0.001025 0 -1 -1 
59447.722795     0.996591     0.001026 0 -1 -1 
59447.724184     0.995982     0.001026 0 -1 -1 
59447.725573     0.995009     0.001025 0 -1 -1 
59447.726962     0.996309     0.001025 0 -1 -1 
59447.728350     0.996659     0.001025 0 -1 -1 
59447.729739     0.995865     0.001026 0 -1 -1 
59447.731128     0.997902     0.001026 0 -1 -1 
59447.732517     0.995750     0.001025 0 -1 -1 
59447.733906     0.996704     0.001025 0 -1 -1 
59447.735295     0.996724     0.001026 0 -1 -1 
59447.736684     0.995843     0.001026 0 -1 -1 
59447.738073     0.996057     0.001025 0 -1 -1 
59447.739462     0.994007     0.001025 0 -1 -1 
59447.740851     0.996097     0.001025 0 -1 -1 
59447.742240     0.997087     0.001026 0 -1 -1 
59447.743629     0.995845     0.001025 0 -1 -1 
59447.745018     0.995246     0.001025 0 -1 -1 
59447.746407     0.997939     0.001026 0 -1 -1 
59447.747796     0.997226     0.001025 0 -1 -1 
59447.749185     0.996123     0.001026 0 -1 -1 
59447.750574     0.994153     0.001025 0 -1 -1 
59447.751963     0.995088     0.001025 0 -1 -1 
59447.753351     0.995634     0.001025 0 -1 -1 
59447.754740     0.995907     0.001025 0 -1 -1 
59447.756129     0.996451     0.001026 0 -1 -1 
59447.757518     0.995925     0.001025 0 -1 -1 
59447.758907     0.995920     0.001025 0 -1 -1 
59447.760296     0.998233     0.001026 0 -1 -1 
59447.761685     0.996081     0.001025 0 -1 -1 
59447.763074     0.996472     0.001026 0 -1 -1 
59447.764463     0.997726     0.001026 0 -1 -1 
59447.765852     0.997192     0.001026 0 -1 -1 
59447.767241     0.996380     0.001025 0 -1 -1 
59447.768630     0.994373     0.001024 0 -1 -1 
59447.770019     0.996654     0.001025 0 -1 -1 
59447.771408     0.994139     0.001025 0 -1 -1 
59447.772797     0.993452     0.001024 0 -1 -1 
59447.774186     0.996756     0.001026 0 -1 -1 
59447.775575     0.996584     0.001025 0 -1 -1 
59447.776964     0.995314     0.001025 0 -1 -1 
59447.778352     0.997281     0.001026 0 -1 -1 
59447.779741     0.995854     0.001025 0 -1 -1 
59447.781130     1.000389     0.001026 0 -1 -1 
59447.782519     0.996261     0.001026 0 -1 -1 
59447.783908     0.997637     0.001025 0 -1 -1 
