60208.747819     1.002524     0.001109 0 -1 -1 
60208.749208     1.002788     0.001109 0 -1 -1 
60208.750597     1.004378     0.001109 0 -1 -1 
60208.751986     1.003260     0.001109 0 -1 -1 
60208.753375     1.003565     0.001109 0 -1 -1 
60208.754764     1.002764     0.001108 0 -1 -1 
60208.756152     1.008175     0.001110 0 -1 -1 
60208.757541     1.003247     0.001108 0 -1 -1 
60208.758930     1.001811     0.001107 0 -1 -1 
60208.760319     1.002505     0.001107 0 -1 -1 
60208.761708     1.002281     0.001106 0 -1 -1 
60208.763097     1.003627     0.001107 0 -1 -1 
60208.764486     1.001271     0.001106 0 -1 -1 
60208.765875     1.003411     0.001106 0 -1 -1 
60208.767264     0.999781     0.001105 0 -1 -1 
60208.768652     1.004890     0.001107 0 -1 -1 
60208.770041     1.003092     0.001106 0 -1 -1 
60208.771430     1.003091     0.001106 0 -1 -1 
60208.772819     1.003636     0.001106 0 -1 -1 
60208.774208     1.002039     0.001106 0 -1 -1 
60208.775597     1.003886     0.001106 0 -1 -1 
60208.776986     1.003944     0.001106 0 -1 -1 
60208.778375     1.002051     0.001105 0 -1 -1 
60208.779763     1.005042     0.001106 0 -1 -1 
60208.781152     1.002911     0.001106 0 -1 -1 
60208.782541     1.004498     0.001106 0 -1 -1 
60208.783930     1.001291     0.001105 0 -1 -1 
60208.785319     1.004273     0.001105 0 -1 -1 
60208.786708     1.002832     0.001105 0 -1 -1 
60208.788097     1.002557     0.001104 0 -1 -1 
60208.789486     1.001764     0.001104 0 -1 -1 
60208.790874     1.004227     0.001104 0 -1 -1 
60208.792263     1.003034     0.001104 0 -1 -1 
60208.793652     1.003616     0.001103 0 -1 -1 
60208.795041     1.003767     0.001103 0 -1 -1 
60208.796430     1.004167     0.001103 0 -1 -1 
60208.797819     1.003498     0.001102 0 -1 -1 
60208.799208     1.003091     0.001102 0 -1 -1 
60208.800597     1.002711     0.001101 0 -1 -1 
60208.801985     1.002142     0.001100 0 -1 -1 
60208.803374     1.003893     0.001101 0 -1 -1 
60208.804763     1.002768     0.001100 0 -1 -1 
60208.806152     1.003482     0.001099 0 -1 -1 
60208.807541     1.001785     0.001099 0 -1 -1 
60208.808930     1.002390     0.001099 0 -1 -1 
60208.810319     1.004360     0.001099 0 -1 -1 
60208.811708     1.002367     0.001098 0 -1 -1 
60208.813096     1.003830     0.001098 0 -1 -1 
60208.814485     1.002061     0.001097 0 -1 -1 
60208.815874     1.003799     0.001097 0 -1 -1 
60208.817263     1.002694     0.001097 0 -1 -1 
60208.818652     1.003400     0.001097 0 -1 -1 
60208.820041     1.002890     0.001096 0 -1 -1 
60208.821430     1.004121     0.001096 0 -1 -1 
60208.822819     1.003080     0.001096 0 -1 -1 
60208.824207     1.003787     0.001096 0 -1 -1 
60208.825596     1.002298     0.001095 0 -1 -1 
60208.826985     1.003489     0.001095 0 -1 -1 
60208.828374     1.000807     0.001094 0 -1 -1 
60208.829763     1.001713     0.001094 0 -1 -1 
60208.831152     1.003801     0.001095 0 -1 -1 
60208.832541     1.002713     0.001095 0 -1 -1 
60208.833930     1.002389     0.001094 0 -1 -1 
60208.835319     1.002086     0.001094 0 -1 -1 
60208.836707     1.001333     0.001093 0 -1 -1 
60208.838096     1.002315     0.001093 0 -1 -1 
60208.839485     1.002691     0.001093 0 -1 -1 
60208.840874     1.004136     0.001093 0 -1 -1 
60208.842263     1.002840     0.001093 0 -1 -1 
60208.843652     1.002261     0.001092 0 -1 -1 
60208.845041     1.003248     0.001092 0 -1 -1 
60208.846430     1.001494     0.001092 0 -1 -1 
60208.847818     1.002488     0.001093 0 -1 -1 
60208.849207     1.001303     0.001092 0 -1 -1 
60208.850596     1.002204     0.001092 0 -1 -1 
60208.851985     1.003596     0.001092 0 -1 -1 
60208.853374     1.002678     0.001091 0 -1 -1 
60208.854763     1.001835     0.001091 0 -1 -1 
60208.856152     1.000466     0.001090 0 -1 -1 
60208.857541     1.002368     0.001091 0 -1 -1 
60208.858929     1.002881     0.001091 0 -1 -1 
60208.860318     1.002913     0.001090 0 -1 -1 
60208.861707     1.001905     0.001090 0 -1 -1 
60208.863096     1.001157     0.001090 0 -1 -1 
60208.864485     1.003164     0.001090 0 -1 -1 
60208.865874     1.005902     0.001091 0 -1 -1 
60208.867263     1.002503     0.001090 0 -1 -1 
60208.868652     1.003167     0.001089 0 -1 -1 
60208.870040     1.004945     0.001090 0 -1 -1 
60208.871429     1.001672     0.001089 0 -1 -1 
60208.872818     1.005012     0.001089 0 -1 -1 
60208.874207     1.003701     0.001089 0 -1 -1 
60208.875596     1.002822     0.001089 0 -1 -1 
60208.876985     1.004009     0.001089 0 -1 -1 
60208.878374     1.001519     0.001088 0 -1 -1 
60208.879763     1.002486     0.001088 0 -1 -1 
60208.881151     1.003727     0.001088 0 -1 -1 
60208.882540     1.001839     0.001088 0 -1 -1 
60208.883929     1.002711     0.001087 0 -1 -1 
60208.885318     1.001708     0.001087 0 -1 -1 
60208.886707     1.001438     0.001087 0 -1 -1 
60208.888096     1.002149     0.001088 0 -1 -1 
60208.889485     1.005044     0.001089 0 -1 -1 
60208.890874     1.003145     0.001088 0 -1 -1 
60208.892262     1.003224     0.001087 0 -1 -1 
60208.893651     1.003434     0.001087 0 -1 -1 
60208.895040     1.002181     0.001086 0 -1 -1 
60208.896429     1.002659     0.001087 0 -1 -1 
60208.897818     1.001677     0.001086 0 -1 -1 
60208.899207     1.004774     0.001087 0 -1 -1 
60208.900596     1.002237     0.001086 0 -1 -1 
60208.901985     1.002897     0.001086 0 -1 -1 
60208.903373     1.002473     0.001087 0 -1 -1 
60208.904762     1.003050     0.001086 0 -1 -1 
60208.906151     1.004738     0.001086 0 -1 -1 
60208.907540     1.002050     0.001086 0 -1 -1 
60208.908929     1.001051     0.001086 0 -1 -1 
60208.910318     1.004731     0.001087 0 -1 -1 
60208.911707     1.002056     0.001085 0 -1 -1 
60208.913096     1.002873     0.001086 0 -1 -1 
60208.914484     1.001962     0.001085 0 -1 -1 
60208.915873     1.004224     0.001086 0 -1 -1 
60208.917262     1.002959     0.001085 0 -1 -1 
60208.918651     1.002037     0.001085 0 -1 -1 
60208.920040     1.001370     0.001085 0 -1 -1 
60208.921429     1.003808     0.001085 0 -1 -1 
60208.922818     1.004568     0.001086 0 -1 -1 
60208.924207     1.003349     0.001085 0 -1 -1 
60208.925596     1.003914     0.001085 0 -1 -1 
60208.926984     1.001622     0.001085 0 -1 -1 
60208.928373     1.003416     0.001085 0 -1 -1 
60208.929762     1.002676     0.001085 0 -1 -1 
60208.931151     1.003708     0.001085 0 -1 -1 
60208.932540     1.002029     0.001084 0 -1 -1 
60208.933929     1.003336     0.001084 0 -1 -1 
60208.935318     1.002006     0.001084 0 -1 -1 
60208.936707     1.002413     0.001084 0 -1 -1 
60208.938095     1.002160     0.001084 0 -1 -1 
60208.939484     1.003186     0.001084 0 -1 -1 
60208.940873     1.001985     0.001083 0 -1 -1 
60208.942262     1.003902     0.001084 0 -1 -1 
60208.943651     1.002291     0.001083 0 -1 -1 
60208.945040     1.003969     0.001084 0 -1 -1 
60208.946429     1.002205     0.001083 0 -1 -1 
60208.947818     1.002137     0.001083 0 -1 -1 
60208.949206     1.002003     0.001083 0 -1 -1 
60208.950595     1.002429     0.001082 0 -1 -1 
60208.951984     1.000098     0.001081 0 -1 -1 
60208.953373     1.002757     0.001082 0 -1 -1 
60208.954762     1.003435     0.001081 0 -1 -1 
60208.956151     1.000032     0.001080 0 -1 -1 
60208.957540     1.001691     0.001080 0 -1 -1 
60208.958929     1.001292     0.001080 0 -1 -1 
60208.960317     1.001594     0.001079 0 -1 -1 
60208.961706     1.002546     0.001080 0 -1 -1 
60208.963095     1.002826     0.001079 0 -1 -1 
60208.964484     1.002165     0.001078 0 -1 -1 
60208.965873     1.002655     0.001078 0 -1 -1 
60208.967262     1.003863     0.001077 0 -1 -1 
60208.968651     1.003735     0.001077 0 -1 -1 
60208.970040     1.001390     0.001076 0 -1 -1 
60208.971428     1.001806     0.001075 0 -1 -1 
60208.972817     1.002696     0.001074 0 -1 -1 
60208.974206     1.002325     0.001074 0 -1 -1 
60208.975595     1.001474     0.001073 0 -1 -1 
60208.976984     1.003105     0.001073 0 -1 -1 
60208.978373     1.001506     0.001072 0 -1 -1 
60208.979762     1.001847     0.001072 0 -1 -1 
60208.981151     1.001776     0.001071 0 -1 -1 
60208.982539     1.000334     0.001070 0 -1 -1 
60208.983928     1.000993     0.001070 0 -1 -1 
60208.985317     1.002356     0.001070 0 -1 -1 
60208.986706     1.002255     0.001069 0 -1 -1 
60208.988095     1.003391     0.001069 0 -1 -1 
60208.989484     1.003631     0.001069 0 -1 -1 
60208.990873     1.000813     0.001067 0 -1 -1 
60208.992262     1.001483     0.001067 0 -1 -1 
60208.993650     1.004208     0.001068 0 -1 -1 
60208.995039     1.003851     0.001068 0 -1 -1 
60208.996428     1.002581     0.001066 0 -1 -1 
60208.997817     1.003224     0.001066 0 -1 -1 
60208.999206     1.003229     0.001066 0 -1 -1 
60209.000595     1.003310     0.001066 0 -1 -1 
60209.001984     1.003815     0.001066 0 -1 -1 
60209.003373     1.003573     0.001065 0 -1 -1 
60209.004761     1.001991     0.001065 0 -1 -1 
60209.006150     1.003455     0.001065 0 -1 -1 
60209.007539     1.003960     0.001065 0 -1 -1 
60209.008928     1.003312     0.001064 0 -1 -1 
60209.010317     1.003456     0.001064 0 -1 -1 
60209.011706     1.001335     0.001064 0 -1 -1 
60209.013095     1.002921     0.001063 0 -1 -1 
60209.014484     1.001832     0.001063 0 -1 -1 
