# time Tc_folded Tref_folded model model_err 
59329.481866 0.000000 0.000000    -0.130809     1.743094 
59329.519476 0.000000 0.000000    -0.061364     1.777674 
59329.557086 0.000000 0.000000    -0.024727     1.788268 
59329.594696 0.000000 0.000000    -0.008554     1.790712 
59329.632306 0.000000 0.000000    -0.002539     1.791131 
59329.669917 0.000000 0.000000    -0.000646     1.791184 
59329.707527 0.000000 0.000000    -0.000141     1.791189 
59329.745137 0.000000 0.000000    -0.000026     1.791190 
59329.782747 0.000000 0.000000    -0.000004     1.791190 
59329.820357 0.000000 0.000000    -0.000001     1.791190 
59329.857967 0.000000 0.000000    -0.000003     1.791190 
59329.895578 0.000000 0.000000    -0.000018     1.791190 
59329.933188 0.000000 0.000000    -0.000107     1.791190 
59329.970798 0.000000 0.000000    -0.000547     1.791189 
59330.008408 0.000000 0.000000    -0.002415     1.791187 
59330.046018 0.000000 0.000000    -0.009170     1.791159 
59330.083628 0.000000 0.000000    -0.029962     1.790918 
59330.121238 0.000000 0.000000    -0.084278     1.789375 
59330.158849 0.000000 0.000000    -0.204094     1.782067 
59330.196459 0.000000 0.000000    -0.425575     1.756150 
59330.234069 0.000000 0.000000    -0.764177     1.685823 
59330.271679 0.000000 0.000000    -1.181759     1.534428 
59330.309289 0.000000 0.000000    -1.574060     1.267142 
59330.346899 0.000000 0.000000    -1.805979     0.939301 
59330.384510 0.000000 0.000000    -1.785028     1.083445 
59330.422120 0.000000 0.000000    -1.520061     1.409730 
59330.459730 0.000000 0.000000    -1.115337     1.619012 
59330.497340 0.000000 0.000000    -0.705225     1.727049 
59330.534950 0.000000 0.000000    -0.384305     1.772174 
59330.572560 0.000000 0.000000    -0.180512     1.786838 
59330.610170 0.000000 0.000000    -0.073093     1.790435 
59330.647781 0.000000 0.000000    -0.025518     1.791091 
59330.685391 0.000000 0.000000    -0.007682     1.791180 
59330.723001 0.000000 0.000000    -0.001997     1.791189 
59330.760611 0.000000 0.000000    -0.000462     1.791190 
59330.798221 0.000000 0.000000    -0.000177     1.791190 
59330.835831 0.000000 0.000000    -0.000487     1.791189 
59330.873442 0.000000 0.000000    -0.002107     1.791188 
59330.911052 0.000000 0.000000    -0.008075     1.791165 
59330.948662 0.000000 0.000000    -0.026644     1.790961 
59330.986272 0.000000 0.000000    -0.075669     1.789596 
59331.023882 0.000000 0.000000    -0.184976     1.782846 
59331.061492 0.000000 0.000000    -0.389287     1.758001 
59331.099102 0.000000 0.000000    -0.705409     1.688518 
59331.136713 0.000000 0.000000    -1.100728     1.535584 
59331.174323 0.000000 0.000000    -1.479242     1.261693 
59331.211933 0.000000 0.000000    -1.712250     0.931176 
59331.249543 0.000000 0.000000    -1.707309     1.104786 
59331.287153 0.000000 0.000000    -1.466639     1.431383 
59331.324763 0.000000 0.000000    -1.085552     1.633868 
59331.362374 0.000000 0.000000    -0.692384     1.734880 
59331.399984 0.000000 0.000000    -0.380598     1.775277 
59331.437594 0.000000 0.000000    -0.180329     1.787738 
59331.475204 0.000000 0.000000    -0.073656     1.790624 
59331.512814 0.000000 0.000000    -0.025939     1.791120 
59331.550424 0.000000 0.000000    -0.007877     1.791183 
59331.588035 0.000000 0.000000    -0.002063     1.791189 
59331.625645 0.000000 0.000000    -0.000466     1.791190 
59331.663255 0.000000 0.000000    -0.000088     1.791190 
