# time Tc_folded Tref_folded model model_err 
59318.650141 0.000000 0.000000     0.383589     0.560904 
59318.687751 0.000000 0.000000     0.386005     0.563297 
59318.725361 0.000000 0.000000     0.388159     0.565693 
59318.762971 0.000000 0.000000     0.390041     0.568084 
59318.800582 0.000000 0.000000     0.391636     0.570463 
59318.838192 0.000000 0.000000     0.392934     0.572824 
59318.875802 0.000000 0.000000     0.393921     0.575160 
59318.913412 0.000000 0.000000     0.394588     0.577464 
59318.951022 0.000000 0.000000     0.394921     0.579729 
59318.988632 0.000000 0.000000     0.394911     0.581951 
59319.026243 0.000000 0.000000     0.394547     0.584123 
59319.063853 0.000000 0.000000     0.393819     0.586240 
59319.101463 0.000000 0.000000     0.392719     0.588297 
59319.139073 0.000000 0.000000     0.391235     0.590289 
59319.176683 0.000000 0.000000     0.389361     0.592211 
59319.214293 0.000000 0.000000     0.387089     0.594059 
59319.251903 0.000000 0.000000     0.384410     0.595829 
59319.289514 0.000000 0.000000     0.381318     0.597517 
59319.327124 0.000000 0.000000     0.377807     0.599119 
59319.364734 0.000000 0.000000     0.373871     0.600633 
59319.402344 0.000000 0.000000     0.369504     0.602054 
59319.439954 0.000000 0.000000     0.364704     0.603381 
59319.477564 0.000000 0.000000     0.359465     0.604610 
59319.515175 0.000000 0.000000     0.353784     0.605739 
59319.552785 0.000000 0.000000     0.347660     0.606766 
59319.590395 0.000000 0.000000     0.341090     0.607689 
59319.628005 0.000000 0.000000     0.334073     0.608506 
59319.665615 0.000000 0.000000     0.326610     0.609217 
59319.703225 0.000000 0.000000     0.318699     0.609818 
59319.740836 0.000000 0.000000     0.310343     0.610310 
59319.778446 0.000000 0.000000     0.301543     0.610692 
59319.816056 0.000000 0.000000     0.292301     0.610962 
59319.853666 0.000000 0.000000     0.282621     0.611120 
59319.891276 0.000000 0.000000     0.272507     0.611167 
59319.928886 0.000000 0.000000     0.261963     0.611101 
59319.966496 0.000000 0.000000     0.250995     0.610923 
59320.004107 0.000000 0.000000     0.239609     0.610633 
59320.041717 0.000000 0.000000     0.227811     0.610232 
59320.079327 0.000000 0.000000     0.215610     0.609720 
59320.116937 0.000000 0.000000     0.203013     0.609098 
59320.154547 0.000000 0.000000     0.190030     0.608367 
59320.192157 0.000000 0.000000     0.176669     0.607528 
59320.229768 0.000000 0.000000     0.162943     0.606582 
59320.267378 0.000000 0.000000     0.148861     0.605532 
59320.304988 0.000000 0.000000     0.134435     0.604378 
59320.342598 0.000000 0.000000     0.119678     0.603123 
59320.380208 0.000000 0.000000     0.104602     0.601768 
59320.417818 0.000000 0.000000     0.089222     0.600317 
59320.455428 0.000000 0.000000     0.073551     0.598771 
59320.493039 0.000000 0.000000     0.057604     0.597134 
59320.530649 0.000000 0.000000     0.041397     0.595407 
59320.568259 0.000000 0.000000     0.024945     0.593595 
59320.605869 0.000000 0.000000     0.008264     0.591700 
59320.643479 0.000000 0.000000    -0.008627     0.589726 
59320.681089 0.000000 0.000000    -0.025713     0.587676 
59320.718700 0.000000 0.000000    -0.042974     0.585554 
59320.756310 0.000000 0.000000    -0.060393     0.583364 
59320.793920 0.000000 0.000000    -0.077952     0.581111 
59320.831530 0.000000 0.000000    -0.095630     0.578799 
59320.869140 0.000000 0.000000    -0.113409     0.576433 
59320.906750 0.000000 0.000000    -0.131269     0.574016 
59320.944360 0.000000 0.000000    -0.149189     0.571555 
59320.981971 0.000000 0.000000    -0.167150     0.569054 
59321.019581 0.000000 0.000000    -0.185131     0.566519 
59321.057191 0.000000 0.000000    -0.203111     0.563955 
59321.094801 0.000000 0.000000    -0.221070     0.561368 
59321.132411 0.000000 0.000000    -0.238986     0.558763 
59321.170021 0.000000 0.000000    -0.256838     0.556147 
59321.207632 0.000000 0.000000    -0.274604     0.553526 
59321.245242 0.000000 0.000000    -0.292264     0.550905 
59321.282852 0.000000 0.000000    -0.309797     0.548291 
59321.320462 0.000000 0.000000    -0.327180     0.545690 
59321.358072 0.000000 0.000000    -0.344393     0.543109 
59321.395682 0.000000 0.000000    -0.361414     0.540553 
59321.433293 0.000000 0.000000    -0.378223     0.538029 
59321.470903 0.000000 0.000000    -0.394798     0.535543 
59321.508513 0.000000 0.000000    -0.411119     0.533101 
59321.546123 0.000000 0.000000    -0.427165     0.530710 
59321.583733 0.000000 0.000000    -0.442917     0.528374 
59321.621343 0.000000 0.000000    -0.458353     0.526100 
59321.658953 0.000000 0.000000    -0.473455     0.523892 
59321.696564 0.000000 0.000000    -0.488203     0.521756 
59321.734174 0.000000 0.000000    -0.502578     0.519697 
59321.771784 0.000000 0.000000    -0.516561     0.517718 
59321.809394 0.000000 0.000000    -0.530135     0.515824 
59321.847004 0.000000 0.000000    -0.543282     0.514018 
59321.884614 0.000000 0.000000    -0.555985     0.512304 
59321.922225 0.000000 0.000000    -0.568227     0.510683 
59321.959835 0.000000 0.000000    -0.579991     0.509158 
59321.997445 0.000000 0.000000    -0.591264     0.507729 
59322.035055 0.000000 0.000000    -0.602028     0.506399 
59322.072665 0.000000 0.000000    -0.612272     0.505167 
59322.110275 0.000000 0.000000    -0.621980     0.504034 
59322.147885 0.000000 0.000000    -0.631140     0.502998 
59322.185496 0.000000 0.000000    -0.639740     0.502057 
59322.223106 0.000000 0.000000    -0.647768     0.501212 
59322.260716 0.000000 0.000000    -0.655213     0.500458 
59322.298326 0.000000 0.000000    -0.662066     0.499794 
59322.335936 0.000000 0.000000    -0.668317     0.499216 
59322.373546 0.000000 0.000000    -0.673958     0.498721 
59322.411157 0.000000 0.000000    -0.678981     0.498304 
59322.448767 0.000000 0.000000    -0.683380     0.497962 
59322.486377 0.000000 0.000000    -0.687149     0.497690 
59322.523987 0.000000 0.000000    -0.690282     0.497484 
59322.561597 0.000000 0.000000    -0.692775     0.497338 
59322.599207 0.000000 0.000000    -0.694626     0.497248 
59322.636817 0.000000 0.000000    -0.695831     0.497208 
59322.674428 0.000000 0.000000    -0.696389     0.497214 
59322.712038 0.000000 0.000000    -0.696300     0.497261 
59322.749648 0.000000 0.000000    -0.695564     0.497343 
59322.787258 0.000000 0.000000    -0.694182     0.497456 
59322.824868 0.000000 0.000000    -0.692156     0.497595 
59322.862478 0.000000 0.000000    -0.689489     0.497754 
59322.900089 0.000000 0.000000    -0.686185     0.497930 
59322.937699 0.000000 0.000000    -0.682249     0.498119 
59322.975309 0.000000 0.000000    -0.677687     0.498315 
59323.012919 0.000000 0.000000    -0.672505     0.498516 
59323.050529 0.000000 0.000000    -0.666711     0.498717 
59323.088139 0.000000 0.000000    -0.660313     0.498916 
59323.125750 0.000000 0.000000    -0.653320     0.499108 
59323.163360 0.000000 0.000000    -0.645743     0.499291 
59323.200970 0.000000 0.000000    -0.637592     0.499463 
59323.238580 0.000000 0.000000    -0.628880     0.499621 
59323.276190 0.000000 0.000000    -0.619619     0.499762 
59323.313800 0.000000 0.000000    -0.609822     0.499886 
59323.351410 0.000000 0.000000    -0.599503     0.499990 
59323.389021 0.000000 0.000000    -0.588679     0.500074 
59323.426631 0.000000 0.000000    -0.577363     0.500136 
59323.464241 0.000000 0.000000    -0.565574     0.500175 
59323.501851 0.000000 0.000000    -0.553327     0.500191 
59323.539461 0.000000 0.000000    -0.540642     0.500184 
59323.577071 0.000000 0.000000    -0.527535     0.500153 
59323.614682 0.000000 0.000000    -0.514027     0.500099 
59323.652292 0.000000 0.000000    -0.500137     0.500022 
59323.689902 0.000000 0.000000    -0.485886     0.499922 
59323.727512 0.000000 0.000000    -0.471294     0.499801 
59323.765122 0.000000 0.000000    -0.456382     0.499659 
59323.802732 0.000000 0.000000    -0.441173     0.499498 
59323.840342 0.000000 0.000000    -0.425689     0.499318 
59323.877953 0.000000 0.000000    -0.409953     0.499121 
59323.915563 0.000000 0.000000    -0.393986     0.498908 
59323.953173 0.000000 0.000000    -0.377814     0.498681 
59323.990783 0.000000 0.000000    -0.361460     0.498442 
59324.028393 0.000000 0.000000    -0.344947     0.498193 
59324.066003 0.000000 0.000000    -0.328301     0.497934 
59324.103614 0.000000 0.000000    -0.311545     0.497669 
59324.141224 0.000000 0.000000    -0.294704     0.497399 
59324.178834 0.000000 0.000000    -0.277804     0.497126 
59324.216444 0.000000 0.000000    -0.260868     0.496852 
59324.254054 0.000000 0.000000    -0.243922     0.496579 
59324.291664 0.000000 0.000000    -0.226991     0.496309 
59324.329274 0.000000 0.000000    -0.210101     0.496044 
59324.366885 0.000000 0.000000    -0.193274     0.495785 
59324.404495 0.000000 0.000000    -0.176538     0.495534 
59324.442105 0.000000 0.000000    -0.159916     0.495293 
59324.479715 0.000000 0.000000    -0.143432     0.495064 
59324.517325 0.000000 0.000000    -0.127112     0.494848 
59324.554935 0.000000 0.000000    -0.110979     0.494646 
59324.592546 0.000000 0.000000    -0.095057     0.494459 
59324.630156 0.000000 0.000000    -0.079369     0.494289 
59324.667766 0.000000 0.000000    -0.063939     0.494137 
59324.705376 0.000000 0.000000    -0.048790     0.494003 
59324.742986 0.000000 0.000000    -0.033942     0.493888 
59324.780596 0.000000 0.000000    -0.019420     0.493792 
59324.818207 0.000000 0.000000    -0.005243     0.493716 
